id,SA2_name_usual_residence_address,SA2_name_workplace_address,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
W22681,Mount Wellington North East,Melrose,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Wellington North East,-36.89400476,174.84294936,Melrose,-41.32428747,174.78913074,492.6468131744378,Waitakere,Wellington,Auckland,Wellington,WORK
W22682,Mount Wellington Ferndale,Melrose,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Mount Wellington Ferndale,-36.90212113,174.83177929,Melrose,-41.32428747,174.78913074,491.73620825593696,Waitakere,Wellington,Auckland,Wellington,WORK
W22683,Mount Wellington West,Melrose,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Mount Wellington West,-36.91116791,174.82771093,Melrose,-41.32428747,174.78913074,490.72777638748886,Waitakere,Wellington,Auckland,Wellington,WORK
W22684,Mount Wellington Central,Melrose,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,Mount Wellington Central,-36.90833619,174.84460805,Melrose,-41.32428747,174.78913074,491.0546693917183,Waitakere,Wellington,Auckland,Wellington,WORK
W23373,Huntly East,Papakura Industrial,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Huntly East,-37.55408564,175.16553246,Papakura Industrial,-37.07325298,174.96429562,56.350211873185955,Waikato,Franklin,Waikato,Auckland,WORK
W24636,Paeroa,Te Rapa South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Paeroa,-37.37535256,175.67393688,Te Rapa South,-37.76141322,175.24114614,57.42641651195128,Hauraki,Hamilton,Waikato,Waikato,WORK
W24762,Tirau,Te Rapa South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Tirau,-37.95916018,175.81429616,Te Rapa South,-37.76141322,175.24114614,54.91112047366392,South Waikato,Hamilton,Waikato,Waikato,WORK
W24830,Maketu,Katikati,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Maketu,-37.75952859,176.46345044,Katikati,-37.55213437,175.92548294,52.67486379296622,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,WORK
W24835,Putararu,Tauranga Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Putararu,-38.05293796,175.78466514,Tauranga Central,-37.67947411,176.16704264,53.396446215017605,South Waikato,,Waikato,,WORK
W24908,Lynmore,Tauranga Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Lynmore,-38.14940578,176.28895362,Tauranga Central,-37.67947411,176.16704264,53.33718856956685,Rotorua,,Bay of Plenty,,WORK
W24909,Manawahe,Tauranga Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Manawahe,-37.94949244,176.66958968,Tauranga Central,-37.67947411,176.16704264,53.388316770543796,Whakatane,,Bay of Plenty,,WORK
W25103,Putararu,Frankton Junction ,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Putararu,-38.05293796,175.78466514,Frankton Junction,-37.79650916,175.26255885,53.946469560073396,South Waikato,Hamilton,Waikato,Waikato,WORK
W25229,Putararu,Hamilton Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Putararu,-38.05293796,175.78466514,Hamilton Central,-37.78938082,175.28203067,52.940796977234314,South Waikato,Hamilton,Waikato,Waikato,WORK
W26649,Moananui,Waitoa-Ngarua,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Moananui,-38.23905279,175.8629699,Waitoa-Ngarua,-37.64354365,175.70496716,67.65165092029417,South Waikato,Matamata-Piako,Waikato,Waikato,WORK
W27392,Galatea,Kawerau Industrial,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Galatea,-38.59477922,176.83164675,Kawerau Industrial,-38.07123027,176.72175918,58.99972161911514,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,WORK
W27525,Galatea,Whakatane Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Galatea,-38.59477922,176.83164675,Whakatane Central,-37.95356587,176.99232736,72.66622001418422,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,WORK
W27527,Murupara,Whakatane Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Murupara,-38.45393088,176.70638789,Whakatane Central,-37.95356587,176.99232736,60.99043744525919,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,WORK
W27592,Taumarunui North,Te Kuiti East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Taumarunui North,-38.86254762,175.24467641,Te Kuiti East,-38.33422954,175.1750142,59.05738787192409,Ruapehu,Waitomo,Manawatu-Wanganui,Waikato,WORK
W27800,Turangi,Wairakei-Broadlands,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Turangi,-38.99284557,175.80606909999997,Wairakei-Broadlands,-38.68443198,176.26217734,52.31296566718626,Taupo,Taupo,Waikato,Bay of Plenty,WORK
W27951,Raetihi,Taumarunui Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Raetihi,-39.42926305,175.27603962,Taumarunui Central,-38.88792031,175.26436605,60.202980269812535,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W27952,Ohakune,Taumarunui Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Ohakune,-39.41156448,175.41465037,Taumarunui Central,-38.88792031,175.26436605,59.651257368223646,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W28165,Lynmore,Mount Maunganui Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Lynmore,-38.14940578,176.28895362,Mount Maunganui Central,-37.66423891,176.19448097,54.581080847340495,Rotorua,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,WORK
W28166,Manawahe,Mount Maunganui Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Manawahe,-37.94949244,176.66958968,Mount Maunganui Central,-37.66423891,176.19448097,52.42396473481526,Whakatane,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,WORK
W28167,Whakatane Central,Mount Maunganui Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Whakatane Central,-37.95356587,176.99232736,Mount Maunganui Central,-37.66423891,176.19448097,77.12166302735841,Whakatane,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,WORK
W28168,Tarawera Park,Mount Maunganui Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Tarawera Park,-38.09034331,176.70935902,Mount Maunganui Central,-37.66423891,176.19448097,65.47572097936605,Whakatane,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,WORK
W29892,Thornton-Awakeri,Galatea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Thornton-Awakeri,-37.98393622,176.90843855,Galatea,-38.59477922,176.83164675,68.25248707042186,Whakatane,Whakatane,Bay of Plenty,Bay of Plenty,WORK
W29897,Cape Runaway,Waiotahi,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Cape Runaway,-37.85617143,177.78942872,Waiotahi,-38.04672615,177.2017177,55.7170149875361,Opotiki,Opotiki,Bay of Plenty,Bay of Plenty,WORK
W29914,East Cape,Gisborne Central,-999,9,6,-999,-999,-999,-999,-999,-999,-999,18,East Cape,-37.68457303,178.25309634,Gisborne Central,-38.66778237,178.02299313,111.16259357496365,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29916,Tokomaru,Gisborne Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Tokomaru,-38.07908632,178.14017739,Gisborne Central,-38.66778237,178.02299313,66.25230112861628,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29941,East Cape,Hangaroa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,East Cape,-37.68457303,178.25309634,Hangaroa,-38.67842084,177.63331484,123.07340473995858,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29943,Ruatoria-Raukumara,Hangaroa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ruatoria-Raukumara,-37.86680632,178.19588547,Hangaroa,-38.67842084,177.63331484,102.74378861209705,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29945,Wharekaka,Hangaroa,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Wharekaka,-38.4322622,178.15682921,Hangaroa,-38.67842084,177.63331484,53.117479333328205,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29972,Ruatoria-Raukumara,Makaraka-Awapuni,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15,Ruatoria-Raukumara,-37.86680632,178.19588547,Makaraka-Awapuni,-38.65787303,177.97255068,90.09780095496292,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W29997,Tokomaru,Hexton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Tokomaru,-38.07908632,178.14017739,Hexton,-38.62021616,177.96813152,62.01307124619365,Gisborne,Gisborne,Gisborne,Gisborne,WORK
W30285,Mahia,Maungataniwha-Raupunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mahia,-38.98042026,177.71581946,Maungataniwha-Raupunga,-38.9717569,177.05706012,56.95373946339561,Wairoa,Wairoa,Hawke's Bay,Hawke's Bay,WORK
W30374,Puketitiri-Tutira,Karamu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Puketitiri-Tutira,-39.19745874,176.64300698,Karamu,-39.62823535,176.88383629,52.17723679185366,Hastings,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30376,Maraekakaho,Karamu,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Maraekakaho,-39.62634976,176.29699518,Karamu,-39.62823535,176.88383629,50.259410763046226,Hastings,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30444,Maraekakaho,Napier Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Maraekakaho,-39.62634976,176.29699518,Napier Central,-39.49277802,176.91573492,55.08285349378915,Hastings,Napier,Hawke's Bay,Hawke's Bay,WORK
W30509,Waipukurau West,Napier Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Waipukurau West,-39.99738364,176.54048302,Napier Central,-39.49277802,176.91573492,64.6342539417267,Central Hawke's Bay,Napier,Hawke's Bay,Hawke's Bay,WORK
W30510,Mangarara,Napier Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Mangarara,-39.99003717,176.76264858,Napier Central,-39.49277802,176.91573492,56.82081908705881,Central Hawke's Bay,Napier,Hawke's Bay,Hawke's Bay,WORK
W30575,Maraekakaho,Onekawa West,-999,6,6,-999,-999,-999,-999,-999,-999,-999,15,Maraekakaho,-39.62634976,176.29699518,Onekawa West,-39.49700088,176.88218064,52.18582401804952,Hastings,Hastings,Hawke's Bay,Hawke's Bay,WORK
W30640,Waipawa,Onekawa West,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Waipawa,-39.93975904,176.5913431,Onekawa West,-39.49700088,176.88218064,55.159906555408774,Central Hawke's Bay,Hastings,Hawke's Bay,Hawke's Bay,WORK
W30641,Mangarara,Onekawa West,-999,6,6,-999,-999,-999,-999,-999,-999,-999,12,Mangarara,-39.99003717,176.76264858,Onekawa West,-39.49700088,176.88218064,55.767559335940895,Central Hawke's Bay,Hastings,Hawke's Bay,Hawke's Bay,WORK
W30642,Puketitiri-Tutira,Camberley,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Puketitiri-Tutira,-39.19745874,176.64300698,Camberley,-39.63000463,176.82581524,50.59586312729931,Hastings,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30700,Puketitiri-Tutira,Longlands-Pukahu,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Puketitiri-Tutira,-39.19745874,176.64300698,Longlands-Pukahu,-39.67130041,176.82499355,54.95798133604549,Hastings,Hastings,Hawke's Bay,Hawke's Bay,WORK
W30771,Puketitiri-Tutira,Hastings Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Puketitiri-Tutira,-39.19745874,176.64300698,Hastings Central,-39.63962329,176.84642759,52.17929566590748,Hastings,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30843,Makaretu,Hastings Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Makaretu,-39.94160872,176.31273142,Hastings Central,-39.63962329,176.84642759,56.62911709045642,Central Hawke's Bay,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30942,Makaretu,Omahu Strip,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Makaretu,-39.94160872,176.31273142,Omahu Strip,-39.61309296,176.78725679,54.578477283117415,Central Hawke's Bay,Hastings city,Hawke's Bay,Hawke's Bay,WORK
W30947,Maraekakaho,Ahuriri,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Maraekakaho,-39.62634976,176.29699518,Ahuriri,-39.48272533,176.89759358,53.91097834791355,Hastings,Napier,Hawke's Bay,Hawke's Bay,WORK
W31234,Brookvale,Maraekakaho,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Brookvale,-39.65974248,176.8952269,Maraekakaho,-39.62634976,176.29699518,51.357232784814904,Hastings city,Hastings,Hawke's Bay,Hawke's Bay,WORK
W31236,Hereworth,Maraekakaho,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Hereworth,-39.67259367,176.89279269,Maraekakaho,-39.62634976,176.29699518,51.26818333000831,Hastings city,Hastings,Hawke's Bay,Hawke's Bay,WORK
W31729,Queens Square,Carterton South,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Queens Square,-39.64447191,176.85383704,Carterton South,-41.03427242,175.51425212,191.756746251518,Hastings city,Carterton,Hawke's Bay,Wellington,WORK
W32102,Turuturu,New Plymouth Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Turuturu,-39.57067046,174.2791488,New Plymouth Central,-39.05700192,174.07537454,59.747048526314494,South Taranaki,New Plymouth,Taranaki,Taranaki,WORK
W32103,Ramanui,New Plymouth Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ramanui,-39.60612482,174.27478512,New Plymouth Central,-39.05700192,174.07537454,63.422655628674796,South Taranaki,New Plymouth,Taranaki,Taranaki,WORK
W32132,Mount Messenger,Westown ,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Mount Messenger,-38.92321069,174.62433902,Westown,-39.0747742,174.06011109,51.58860736206263,New Plymouth,New Plymouth,Taranaki,Taranaki,WORK
W32642,Inglewood,Ramanui,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Inglewood,-39.15653753,174.20152057,Ramanui,-39.60612482,174.27478512,50.386829777906634,New Plymouth,South Taranaki,Taranaki,Taranaki,WORK
W32840,Makino,Whanganui Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Makino,-40.20622477,175.56555066,Whanganui Central,-39.93513676,175.04701799,53.43649366971732,Manawatu,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W32905,Mokai Patea,Tangiwai,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mokai Patea,-39.59566818,175.89442958,Tangiwai,-39.36236325,175.16766499,67.55517991257092,Rangitikei,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W32906,Taihape,Tangiwai,-999,6,-999,9,-999,-999,-999,-999,-999,-999,21,Taihape,-39.67806733,175.79677339,Tangiwai,-39.36236325,175.16766499,64.37570174960341,Rangitikei,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W32918,Linton Camp,Waiouru,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Linton Camp,-40.40509247,175.58721079,Waiouru,-39.46984453,175.67763799,104.28019288951585,Palmerston North,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W33263,Upper Aramoho,Palmerston North Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Upper Aramoho,-39.89595181,175.06983054,Palmerston North Central,-40.35537702,175.61010962,68.70120992216673,Wanganui,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W33337,Ohau-Manakau,Palmerston North Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ohau-Manakau,-40.69886257,175.20752463,Palmerston North Central,-40.35537702,175.61010962,51.152066399632005,Horowhenua,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W33542,Ohau-Manakau,Tremaine,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ohau-Manakau,-40.69886257,175.20752463,Tremaine,-40.33969042,175.59865691,51.84724764764511,Horowhenua,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W33917,Pohangina-Apiti,Kauwhata,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Pohangina-Apiti,-40.07201708,175.91250803,Kauwhata,-40.37673467,175.4759989,50.214084436251,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,WORK
W34413,Linton Camp,Thorndon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Linton Camp,-40.40509247,175.58721079,Thorndon,-41.27246445,174.77422734,118.2338691061902,Palmerston North,Wellington,Manawatu-Wanganui,Wellington,WORK
W34414,Ohau-Manakau,Thorndon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ohau-Manakau,-40.69886257,175.20752463,Thorndon,-41.27246445,174.77422734,73.42237331292526,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34415,Te Horo,Thorndon,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,15,Te Horo,-40.79710947,175.10587813,Thorndon,-41.27246445,174.77422734,59.72990237488364,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34416,Waitohu,Thorndon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Waitohu,-40.75979827,175.1672598,Thorndon,-41.27246445,174.77422734,65.85594804560904,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34417,Waikanae Beach,Thorndon,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,Waikanae Beach,-40.86463333,175.02708132,Thorndon,-41.27246445,174.77422734,50.05828711604367,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34418,Peka Peka,Thorndon,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,Peka Peka,-40.83731455,175.07479791,Thorndon,-41.27246445,174.77422734,54.55659006152809,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34421,Waikanae Park,Thorndon,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,Waikanae Park,-40.86251456,175.04924738,Thorndon,-41.27246445,174.77422734,51.08330466409046,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34425,Waikanae West,Thorndon,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,24,Waikanae West,-40.86597934,175.06643407,Thorndon,-41.27246445,174.77422734,51.4102235955157,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34426,Otaki Forks,Thorndon,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Otaki Forks,-40.82379781,175.18692762,Thorndon,-41.27246445,174.77422734,60.71804010763083,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34430,Waikanae East,Thorndon,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,21,Waikanae East,-40.86699218,175.07883134,Thorndon,-41.27246445,174.77422734,51.8153371416592,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34591,Mount Holdsworth,Thorndon,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,Mount Holdsworth,-40.91709663,175.45136445,Thorndon,-41.27246445,174.77422734,69.14632558371403,Carterton,Wellington,Wellington,Wellington,WORK
W34592,Carterton North,Thorndon,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,12,Carterton North,-41.01943446,175.52683939,Thorndon,-41.27246445,174.77422734,69.01427092523795,Carterton,Wellington,Wellington,Wellington,WORK
W34593,Carterton South,Thorndon,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,Carterton South,-41.03427242,175.51425212,Thorndon,-41.27246445,174.77422734,67.38141062217629,Carterton,Wellington,Wellington,Wellington,WORK
W34594,Tauherenikau,Thorndon,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,Tauherenikau,-41.06390044,175.36907465,Thorndon,-41.27246445,174.77422734,54.927690965491344,South Wairarapa,Wellington,Wellington,Wellington,WORK
W34597,Greytown,Thorndon,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,Greytown,-41.08242941,175.45428378,Thorndon,-41.27246445,174.77422734,60.71210000874002,South Wairarapa,Wellington,Wellington,Wellington,WORK
W34598,Martinborough,Thorndon,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,18,Martinborough,-41.21981971,175.45862537,Thorndon,-41.27246445,174.77422734,57.518086008622895,South Wairarapa,Wellington,Wellington,Wellington,WORK
W34693,Aorangi Forest,Masterton Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Aorangi Forest,-41.37490301,175.45793738,Masterton Central,-40.95047108,175.66167048,50.18172611375199,South Wairarapa,Masterton,Wellington,Wellington,WORK
W34847,Waitarere,Wellington Central,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,15,Waitarere,-40.57378541,175.25710024,Wellington Central,-41.2849345,174.77572593,88.81651311872602,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34848,Waikawa (Horowhenua District),Wellington Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waikawa (Horowhenua District),-40.65346254,175.18854367,Wellington Central,-41.2849345,174.77572593,78.30462014760532,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34849,Ohau-Manakau,Wellington Central,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,27,Ohau-Manakau,-40.69886257,175.20752463,Wellington Central,-41.2849345,174.77572593,74.5671761791835,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34850,Kawiu South,Wellington Central,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,12,Kawiu South,-40.61507877,175.28391389,Wellington Central,-41.2849345,174.77572593,85.84525679685234,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34851,Makomako,Wellington Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Makomako,-40.62400084,175.27456646,Wellington Central,-41.2849345,174.77572593,84.59300318340397,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34852,Kawiu North,Wellington Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Kawiu North,-40.61371427,175.30050027,Wellington Central,-41.2849345,174.77572593,86.67705520008249,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34853,Kimberley,Wellington Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Kimberley,-40.71301679999999,175.29851589,Wellington Central,-41.2849345,174.77572593,77.25953871143224,Horowhenua,Wellington,Manawatu-Wanganui,Wellington,WORK
W34854,Otaki Beach,Wellington Central,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,Otaki Beach,-40.75542681,175.11598727,Wellington Central,-41.2849345,174.77572593,65.43345348033095,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34855,Forest Lakes (Kapiti Coast District),Wellington Central,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,12,Forest Lakes (Kapiti Coast District),-40.74369534,175.16963257,Wellington Central,-41.2849345,174.77572593,68.66028582333672,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34856,Otaki,Wellington Central,-999,-999,-999,-999,-999,30,-999,-999,-999,-999,33,Otaki,-40.75304139,175.13966802,Wellington Central,-41.2849345,174.77572593,66.56006625231902,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34857,Te Horo,Wellington Central,-999,9,-999,-999,-999,36,-999,-999,-999,-999,45,Te Horo,-40.79710947,175.10587813,Wellington Central,-41.2849345,174.77572593,60.901926765106964,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34858,Waikanae Beach,Wellington Central,-999,21,-999,6,-999,81,-999,-999,-999,-999,114,Waikanae Beach,-40.86463333,175.02708132,Wellington Central,-41.2849345,174.77572593,51.2652094862617,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34859,Peka Peka,Wellington Central,-999,9,-999,-999,-999,18,-999,-999,-999,-999,33,Peka Peka,-40.83731455,175.07479791,Wellington Central,-41.2849345,174.77572593,55.732328553968536,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34862,Waikanae Park,Wellington Central,-999,9,-999,-999,-999,45,-999,-999,-999,-999,60,Waikanae Park,-40.86251456,175.04924738,Wellington Central,-41.2849345,174.77572593,52.26819597111693,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34866,Waikanae West,Wellington Central,-999,15,-999,-999,-999,90,-999,-999,-999,-999,108,Waikanae West,-40.86597934,175.06643407,Wellington Central,-41.2849345,174.77572593,52.57402665627656,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34867,Otaki Forks,Wellington Central,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,30,Otaki Forks,-40.82379781,175.18692762,Wellington Central,-41.2849345,174.77572593,61.79035660455975,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W34871,Waikanae East,Wellington Central,-999,9,-999,-999,-999,72,-999,-999,-999,-999,90,Waikanae East,-40.86699218,175.07883134,Wellington Central,-41.2849345,174.77572593,52.96473490766646,Kapiti Coast,Wellington,Wellington,Wellington,WORK
W35037,Upper Plain,Wellington Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,Upper Plain,-40.89511815,175.57935646,Wellington Central,-41.2849345,174.77572593,80.090919224693,Masterton,Wellington,Wellington,Wellington,WORK
W35038,Opaki,Wellington Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Opaki,-40.90223549,175.65959234,Wellington Central,-41.2849345,174.77572593,85.4218603361617,Masterton,Wellington,Wellington,Wellington,WORK
W35039,Ngaumutawa,Wellington Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,Ngaumutawa,-40.94117259,175.636236,Wellington Central,-41.2849345,174.77572593,81.59643332135757,Masterton,Wellington,Wellington,Wellington,WORK
W35040,Solway North,Wellington Central,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,Solway North,-40.9574562,175.63029837,Wellington Central,-41.2849345,174.77572593,80.31249394941695,Masterton,Wellington,Wellington,Wellington,WORK
W35041,Kuripuni,Wellington Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kuripuni,-40.95167579,175.64326344,Wellington Central,-41.2849345,174.77572593,81.57476321490738,Masterton,Wellington,Wellington,Wellington,WORK
W35042,Douglas Park,Wellington Central,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,15,Douglas Park,-40.94626766,175.65254353,Wellington Central,-41.2849345,174.77572593,82.54335748883835,Masterton,Wellington,Wellington,Wellington,WORK
W35043,Solway South,Wellington Central,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,21,Solway South,-40.96910555,175.63403571,Wellington Central,-41.2849345,174.77572593,80.00899701955878,Masterton,Wellington,Wellington,Wellington,WORK
