id,SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
E3867,Saint Heliers West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Saint Heliers West,-36.85712066,174.85071062,Epsom Central-North,-36.88779009,174.76992615,7.954174483422303,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3869,Hillsborough East (Auckland),Epsom Central-North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,Hillsborough East (Auckland),-36.91987919,174.75650998,Epsom Central-North,-36.88779009,174.76992615,3.7622748467152567,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3870,Remuera Abbotts Park,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Remuera Abbotts Park,-36.88487835,174.81311405,Epsom Central-North,-36.88779009,174.76992615,3.8546152483226335,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3871,Meadowbank East,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Meadowbank East,-36.86978506,174.83700703,Epsom Central-North,-36.88779009,174.76992615,6.293486570571202,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3872,Ellerslie Central,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ellerslie Central,-36.89200686,174.80750671,Epsom Central-North,-36.88779009,174.76992615,3.374869223569408,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3874,Saint Heliers South,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Saint Heliers South,-36.86395106,174.85633024,Epsom Central-North,-36.88779009,174.76992615,8.129846104096876,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3875,Hillsborough South (Auckland),Epsom Central-North,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,Hillsborough South (Auckland),-36.92611941,174.75558659,Epsom Central-North,-36.88779009,174.76992615,4.4486417489433805,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3876,Saint Johns West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Saint Johns West,-36.88206283,174.83365741,Epsom Central-North,-36.88779009,174.76992615,5.703822420286058,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3878,Remuera Waiatarua,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Remuera Waiatarua,-36.88285416,174.82744827,Epsom Central-North,-36.88779009,174.76992615,5.1452579140714665,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3879,Glendowie North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glendowie North,-36.85540475,174.87371093,Epsom Central-North,-36.88779009,174.76992615,9.909534317255927,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3880,Onehunga West,Epsom Central-North,-999,12,9,-999,-999,-999,-999,-999,-999,-999,27,Onehunga West,-36.91965553,174.77421645,Epsom Central-North,-36.88779009,174.76992615,3.563751608018696,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3881,Onehunga North,Epsom Central-North,-999,-999,18,-999,-999,-999,-999,6,-999,-999,27,Onehunga North,-36.91226992,174.78673711,Epsom Central-North,-36.88779009,174.76992615,3.1054828525260065,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3882,Ellerslie East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Ellerslie East,-36.89230912,174.82105259999997,Epsom Central-North,-36.88779009,174.76992615,4.574483875577049,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3883,Saint Johns East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Saint Johns East,-36.87546729,174.84608811,Epsom Central-North,-36.88779009,174.76992615,6.911212591124933,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3884,Glen Innes West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glen Innes West,-36.873161,174.85691995,Epsom Central-North,-36.88779009,174.76992615,7.906684984022378,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3885,Onehunga Central,Epsom Central-North,-999,6,6,-999,-999,-999,-999,-999,-999,-999,18,Onehunga Central,-36.91974178,174.78709609,Epsom Central-North,-36.88779009,174.76992615,3.8669936801122486,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3886,Oranga,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Oranga,-36.91207992,174.80030606,Epsom Central-North,-36.88779009,174.76992615,3.8200145337821008,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3887,Te Papapa,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Te Papapa,-36.91863866,174.79648981,Epsom Central-North,-36.88779009,174.76992615,4.164754301729859,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3888,Stonefields East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Stonefields East,-36.88886515,174.84258802,Epsom Central-North,-36.88779009,174.76992615,6.463250781713272,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3889,Glen Innes East-Wai O Taiki Bay,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glen Innes East-Wai O Taiki Bay,-36.87360239,174.87120197,Epsom Central-North,-36.88779009,174.76992615,9.144916395151538,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3890,Mount Wellington Ferndale,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Wellington Ferndale,-36.90212113,174.83177929,Epsom Central-North,-36.88779009,174.76992615,5.726583101853857,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3891,Point England,Epsom Central-North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Point England,-36.88386826,174.86532955,Epsom Central-North,-36.88779009,174.76992615,8.496127813206412,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3892,Bucklands Beach North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Bucklands Beach North,-36.86068628,174.9037907,Epsom Central-North,-36.88779009,174.76992615,12.282852597146164,,Waitakere,,Auckland,EDUCATION
E3893,Mount Wellington West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Wellington West,-36.91116791,174.82771093,Epsom Central-North,-36.88779009,174.76992615,5.7584360280074725,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3894,Mangere Bridge,Epsom Central-North,-999,6,12,-999,-999,-999,-999,-999,-999,-999,18,Mangere Bridge,-36.94356976,174.78854005,Epsom Central-North,-36.88779009,174.76992615,6.4193777365614775,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3895,Tamaki,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Tamaki,-36.89521581,174.86187464,Epsom Central-North,-36.88779009,174.76992615,8.218633504408809,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3896,Mount Wellington Central,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Wellington Central,-36.90833619,174.84460805,Epsom Central-North,-36.88779009,174.76992615,7.022940457330402,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3897,Mangere Mountain View,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere Mountain View,-36.95251573,174.78585990000005,Epsom Central-North,-36.88779009,174.76992615,7.335225656021168,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3898,Sunnyhills West-Pakuranga North,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,Epsom Central-North,-36.88779009,174.76992615,9.424374195191694,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3899,Favona North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Favona North,-36.94920111,174.80895608,Epsom Central-North,-36.88779009,174.76992615,7.659552641258919,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3900,Farm Cove,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Farm Cove,-36.89546599,174.88380665,Epsom Central-North,-36.88779009,174.76992615,10.163366979695859,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3901,Mangere North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere North,-36.95922768,174.7950367,Epsom Central-North,-36.88779009,174.76992615,8.251164067153166,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3902,Half Moon Bay North East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Half Moon Bay North East,-36.88645568,174.90494659,Epsom Central-North,-36.88779009,174.76992615,12.009077303498875,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3903,Pakuranga West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Pakuranga West,-36.91819021,174.86882676,Epsom Central-North,-36.88779009,174.76992615,9.421297240903034,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3904,Half Moon Bay South East,Epsom Central-North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,Half Moon Bay South East,-36.89466587,174.90252487,Epsom Central-North,-36.88779009,174.76992615,11.816907846922874,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3905,Bucklands Beach South,Epsom Central-North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Bucklands Beach South,-36.88980813,174.91318756,Epsom Central-North,-36.88779009,174.76992615,12.742774505109475,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3906,Pakuranga Central,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Pakuranga Central,-36.91470511,174.87781101,Epsom Central-North,-36.88779009,174.76992615,10.049065143607123,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3907,Mangere Central,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mangere Central,-36.97101355,174.79882139,Epsom Central-North,-36.88779009,174.76992615,9.603836799527208,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3908,Otahuhu North,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Otahuhu North,-36.93828521,174.84722011,Epsom Central-North,-36.88779009,174.76992615,8.874041346790964,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3909,Howick West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Howick West,-36.89320364,174.91979511,Epsom Central-North,-36.88779009,174.76992615,13.341724040443804,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3910,Mellons Bay,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mellons Bay,-36.88715946,174.93040248,Epsom Central-North,-36.88779009,174.76992615,14.272208383197231,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3911,Pakuranga Heights East,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Pakuranga Heights East,-36.90862754,174.89903753,Epsom Central-North,-36.88779009,174.76992615,11.712435524842565,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3912,Mangere South,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mangere South,-36.97875887,174.79514489,Epsom Central-North,-36.88779009,174.76992615,10.360642673665863,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3913,Highland Park (Auckland),Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Highland Park (Auckland),-36.90473104,174.90937089,Epsom Central-North,-36.88779009,174.76992615,12.542421917100285,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3914,Pakuranga Heights South West,Epsom Central-North,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Pakuranga Heights South West,-36.9198535,174.88678719,Epsom Central-North,-36.88779009,174.76992615,10.985506425818077,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3915,Massey Road West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Massey Road West,-36.96532836,174.82444816,Epsom Central-North,-36.88779009,174.76992615,9.890634176811195,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3916,Howick Central,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Howick Central,-36.89922262,174.92368474,Epsom Central-North,-36.88779009,174.76992615,13.732477496652596,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3917,Golflands,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Golflands,-36.92144309,174.90781082,Epsom Central-North,-36.88779009,174.76992615,12.81844399316823,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3918,Cockle Bay,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Cockle Bay,-36.89765568,174.94328238,Epsom Central-North,-36.88779009,174.76992615,15.455436682302935,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3919,Northpark North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Northpark North,-36.91724964,174.92247912,Epsom Central-North,-36.88779009,174.76992615,13.954622167582988,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3920,Somerville,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Somerville,-36.91234246,174.93394109,Epsom Central-North,-36.88779009,174.76992615,14.837666317698588,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3921,Aorere South,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Aorere South,-36.98140868,174.83755849,Epsom Central-North,-36.88779009,174.76992615,12.02084710982353,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3922,Papatoetoe Central,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Papatoetoe Central,-36.97461746,174.85800659,Epsom Central-North,-36.88779009,174.76992615,12.430102097675054,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3923,Redcastle,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Redcastle,-36.94313907,174.90527124,Epsom Central-North,-36.88779009,174.76992615,13.515204283712473,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3924,Botany East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Botany East,-36.93221968,174.92259922,Epsom Central-North,-36.88779009,174.76992615,14.445123492128904,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3925,Papatoetoe South West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Papatoetoe South West,-36.98945511,174.84681066,Epsom Central-North,-36.88779009,174.76992615,13.20935361687185,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3926,Puhinui North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Puhinui North,-36.98354464,174.86235623,Epsom Central-North,-36.88779009,174.76992615,13.448260707938482,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3927,Dannemora South,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Dannemora South,-36.95210786,174.90970489,Epsom Central-North,-36.88779009,174.76992615,14.337145506370812,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3928,Baverstock,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Baverstock,-36.95525862,174.91670173,Epsom Central-North,-36.88779009,174.76992615,15.050766678613785,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E3929,Burbank,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Burbank,-37.02139033,174.86798825,Epsom Central-North,-36.88779009,174.76992615,17.22255313017425,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3930,The Gardens (Auckland),Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,The Gardens (Auckland),-37.00156996,174.91303846,Epsom Central-North,-36.88779009,174.76992615,17.939328655272263,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3931,Hillpark North,Epsom Central-North,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Hillpark North,-37.01063595,174.89789866,Epsom Central-North,-36.88779009,174.76992615,17.77400614290498,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3932,Weymouth North,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Weymouth North,-37.03938307,174.86530684,Epsom Central-North,-36.88779009,174.76992615,18.866643071862566,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3933,Alfriston,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Alfriston,-37.01247699,174.92080195,Epsom Central-North,-36.88779009,174.76992615,19.286738097712323,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3934,Weymouth East,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Weymouth East,-37.03734988,174.87760685,Epsom Central-North,-36.88779009,174.76992615,19.185875401633528,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3935,Wattle Downs West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Wattle Downs West,-37.05128128,174.87522682,Epsom Central-North,-36.88779009,174.76992615,20.44514685931634,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3936,Conifer Grove West,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Conifer Grove West,-37.0486937,174.91293014,Epsom Central-North,-36.88779009,174.76992615,21.943558096191875,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3937,Takanini South,Epsom Central-North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Takanini South,-37.04157360000001,174.93888309,Epsom Central-North,-36.88779009,174.76992615,22.75389013376249,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E3945,Rothesay Bay,Sunnynook North,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Rothesay Bay,-36.7235541,174.74729392,Sunnynook North,-36.75086862,174.74169364,3.077961309435332,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3948,Bayview East,Sunnynook North,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Bayview East,-36.76999591,174.71337437,Sunnynook North,-36.75086862,174.74169364,3.299682382127667,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3957,Glenfield Central,Sunnynook North,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Glenfield Central,-36.78480405,174.72587699,Sunnynook North,-36.75086862,174.74169364,4.027877906814882,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3962,Unsworth Heights West,Mairangi Bay South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Unsworth Heights West,-36.75886381,174.71130257,Mairangi Bay South,-36.74390273,174.74864765,3.7199328582565183,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E3968,West Harbour West,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,West Harbour West,-36.81872701,174.62254037,Otara Central,-36.95593456,174.87677994,27.276801766800304,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3969,Glen Eden Rosier,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Glen Eden Rosier,-36.91539926,174.63643274,Otara Central,-36.95593456,174.87677994,21.832224122436184,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3970,Avondale West (Auckland),Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Avondale West (Auckland),-36.89467964,174.6846386,Otara Central,-36.95593456,174.87677994,18.38774638401618,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3971,Hobson Ridge North,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Hobson Ridge North,-36.84707104,174.76276914,Otara Central,-36.95593456,174.87677994,15.78944068640744,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3972,Morningside (Auckland),Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Morningside (Auckland),-36.87312613,174.73197443,Otara Central,-36.95593456,174.87677994,15.827795987422276,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3973,Grafton,Otara Central,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Grafton,-36.86013178,174.76828549,Otara Central,-36.95593456,174.87677994,14.371321001963267,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3974,New Lynn South,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,New Lynn South,-36.92110202,174.68283768,Otara Central,-36.95593456,174.87677994,17.666609352581155,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3975,Owairaka East,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Owairaka East,-36.89480258,174.72152250000005,Otara Central,-36.95593456,174.87677994,15.384259211994667,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3976,Glenavon,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glenavon,-36.90919425,174.70324553,Otara Central,-36.95593456,174.87677994,16.276332331020846,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3977,Blockhouse Bay North,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Blockhouse Bay North,-36.91452187,174.69660926,Otara Central,-36.95593456,174.87677994,16.662477466272215,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3978,Sandringham West,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Sandringham West,-36.89249272,174.73078769,Otara Central,-36.95593456,174.87677994,14.771043802986831,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3979,Lynfield North,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Lynfield North,-36.91952771,174.71763043,Otara Central,-36.95593456,174.87677994,14.712622040293908,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3980,Mount Roskill North,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Mount Roskill North,-36.90053933,174.7442134,Otara Central,-36.95593456,174.87677994,13.296389749935573,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3981,Hillsborough North (Auckland),Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Hillsborough North (Auckland),-36.91359172,174.75815493,Otara Central,-36.95593456,174.87677994,11.546952840026282,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3982,Hillsborough West (Auckland),Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Hillsborough West (Auckland),-36.91988593,174.74732339,Otara Central,-36.95593456,174.87677994,12.183917666201287,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3983,Waikowhai North,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Waikowhai North,-36.92587047,174.73998756,Otara Central,-36.95593456,174.87677994,12.608424173718069,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3984,Hillsborough East (Auckland),Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Hillsborough East (Auckland),-36.91987919,174.75650998,Otara Central,-36.95593456,174.87677994,11.416319638249568,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3985,Ellerslie Central,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ellerslie Central,-36.89200686,174.80750671,Otara Central,-36.95593456,174.87677994,9.404764340651912,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3986,Saint Heliers South,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Saint Heliers South,-36.86395106,174.85633024,Otara Central,-36.95593456,174.87677994,10.388442313282825,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3987,Onehunga North,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Onehunga North,-36.91226992,174.78673711,Otara Central,-36.95593456,174.87677994,9.360744070025644,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3988,Glen Innes West,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Glen Innes West,-36.873161,174.85691995,Otara Central,-36.95593456,174.87677994,9.371822989177627,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3989,Glendowie South,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Glendowie South,-36.8646606,174.8672379,Otara Central,-36.95593456,174.87677994,10.184597266979491,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3990,Oranga,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Oranga,-36.91207992,174.80030606,Otara Central,-36.95593456,174.87677994,8.365397252466623,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3991,Glen Innes East-Wai O Taiki Bay,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Glen Innes East-Wai O Taiki Bay,-36.87360239,174.87120197,Otara Central,-36.95593456,174.87677994,9.168340722590996,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3992,Mangere Bridge Ambury,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mangere Bridge Ambury,-36.94780505,174.76875626,Otara Central,-36.95593456,174.87677994,9.641496771097524,Manukau,Manukau,Auckland,Auckland,EDUCATION
E3993,Mount Wellington Ferndale,Otara Central,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,15,Mount Wellington Ferndale,-36.90212113,174.83177929,Otara Central,-36.95593456,174.87677994,7.197598306303169,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3994,Point England,Otara Central,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Point England,-36.88386826,174.86532955,Otara Central,-36.95593456,174.87677994,8.07779905524816,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3995,Bucklands Beach North,Otara Central,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Bucklands Beach North,-36.86068628,174.9037907,Otara Central,-36.95593456,174.87677994,10.859991756153095,,Manukau,,Auckland,EDUCATION
E3996,Mount Wellington East,Otara Central,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Mount Wellington East,-36.90148701,174.83884542,Otara Central,-36.95593456,174.87677994,6.929946545099046,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3997,Mount Wellington West,Otara Central,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,Mount Wellington West,-36.91116791,174.82771093,Otara Central,-36.95593456,174.87677994,6.6181584576944665,Waitakere,Manukau,Auckland,Auckland,EDUCATION
E3998,Mangere Bridge,Otara Central,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,Mangere Bridge,-36.94356976,174.78854005,Otara Central,-36.95593456,174.87677994,7.960876381939635,Manukau,Manukau,Auckland,Auckland,EDUCATION
E3999,Tamaki,Otara Central,-999,12,-999,12,-999,-999,-999,-999,-999,-999,30,Tamaki,-36.89521581,174.86187464,Otara Central,-36.95593456,174.87677994,6.8803937583013886,Waitakere,Manukau,Auckland,Auckland,EDUCATION
