id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W2166,Takanini West,Quay Street-Customs Street,TRAIN,12,EDUCATION,Takanini West,-37.04068506,174.92112941,Quay Street-Customs Street,-36.84601989,174.77646293,25.17598854419459,Franklin,Waitakere,Auckland,Auckland
W2167,Takanini South,Quay Street-Customs Street,TRAIN,24,EDUCATION,Takanini South,-37.04157360000001,174.93888309,Quay Street-Customs Street,-36.84601989,174.77646293,26.099305596697306,Franklin,Waitakere,Auckland,Auckland
W2172,Papakura West,Quay Street-Customs Street,TRAIN,6,EDUCATION,Papakura West,-37.05653671,174.93416803,Quay Street-Customs Street,-36.84601989,174.77646293,27.282605594629803,Franklin,Waitakere,Auckland,Auckland
W2175,Pahurehure,Quay Street-Customs Street,TRAIN,12,EDUCATION,Pahurehure,-37.06864785,174.93272857,Quay Street-Customs Street,-36.84601989,174.77646293,28.383142778656,Franklin,Waitakere,Auckland,Auckland
W2178,Karaka Lakes,Quay Street-Customs Street,TRAIN,6,EDUCATION,Karaka Lakes,-37.08456461,174.92648385,Quay Street-Customs Street,-36.84601989,174.77646293,29.68541178666779,Franklin,Waitakere,Auckland,Auckland
W2181,Rosehill,Quay Street-Customs Street,TRAIN,9,EDUCATION,Rosehill,-37.080743299999995,174.93811005,Quay Street-Customs Street,-36.84601989,174.77646293,29.79051567534904,Franklin,Waitakere,Auckland,Auckland
W2183,Papakura East,Quay Street-Customs Street,TRAIN,9,EDUCATION,Papakura East,-37.05846123,174.97920854,Quay Street-Customs Street,-36.84601989,174.77646293,29.70844541689761,Franklin,Waitakere,Auckland,Auckland
W2184,Opaheke,Quay Street-Customs Street,TRAIN,9,EDUCATION,Opaheke,-37.07682576,174.94797761,Quay Street-Customs Street,-36.84601989,174.77646293,29.847751945967264,Franklin,Waitakere,Auckland,Auckland
W3604,Takanini South,Wynyard-Viaduct,TRAIN,12,EDUCATION,Takanini South,-37.04157360000001,174.93888309,Wynyard-Viaduct,-36.843309399999995,174.75788827,27.290288264658518,Franklin,Waitakere,Auckland,Auckland
W3609,Pahurehure,Wynyard-Viaduct,TRAIN,9,EDUCATION,Pahurehure,-37.06864785,174.93272857,Wynyard-Viaduct,-36.843309399999995,174.75788827,29.48185766703625,Franklin,Waitakere,Auckland,Auckland
W3611,Karaka Lakes,Wynyard-Viaduct,TRAIN,9,EDUCATION,Karaka Lakes,-37.08456461,174.92648385,Wynyard-Viaduct,-36.843309399999995,174.75788827,30.725001680255765,Franklin,Waitakere,Auckland,Auckland
W3612,Papakura Massey Park,Wynyard-Viaduct,TRAIN,6,EDUCATION,Papakura Massey Park,-37.0662997,174.95483864,Wynyard-Viaduct,-36.843309399999995,174.75788827,30.34921272331697,Franklin,Waitakere,Auckland,Auckland
W3613,Rosehill,Wynyard-Viaduct,TRAIN,6,EDUCATION,Rosehill,-37.080743299999995,174.93811005,Wynyard-Viaduct,-36.843309399999995,174.75788827,30.877719918315005,Franklin,Waitakere,Auckland,Auckland
W4027,Takanini South,Shortland Street,TRAIN,6,EDUCATION,Takanini South,-37.04157360000001,174.93888309,Shortland Street,-36.84736853,174.76823915,26.387552950425324,Franklin,Waitakere,Auckland,Auckland
W4032,Karaka Lakes,Shortland Street,TRAIN,6,EDUCATION,Karaka Lakes,-37.08456461,174.92648385,Shortland Street,-36.84736853,174.76823915,29.88808638140468,Franklin,Waitakere,Auckland,Auckland
W4868,Pukekohe North West,Penrose,TRAIN,6,EDUCATION,Pukekohe North West,-37.18225476,174.89580342,Penrose,-36.91999811,174.82258914,29.87666234364347,Franklin,Waitakere,Auckland,Auckland
W7600,Hingaia,Newmarket,TRAIN,6,EDUCATION,Hingaia,-37.07369960000001,174.91419445,Newmarket,-36.86853889,174.77706299,25.861892526685143,Franklin,Waitakere,Auckland,Auckland
W7604,Papakura North,Newmarket,TRAIN,9,EDUCATION,Papakura North,-37.05741406,174.94794613,Newmarket,-36.86853889,174.77706299,25.91507149510457,Franklin,Waitakere,Auckland,Auckland
