id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W9,Kaitaia West,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangaunu Harbour,-34.91627744,173.13744282,25.72425126898446,Far North,Far North,Northland,Northland
W31,Rangaunu Harbour,Kaitaia East,PASSENGER_IN_VEHICLE,9,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia East,-35.10383477,173.26414302,23.834850779788407,Far North,Far North,Northland,Northland
W267,Kaikohe,Lake Manuwai-Kapiro,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaikohe,-35.40792422,173.79767516,Lake Manuwai-Kapiro,-35.18267324,173.86535013,25.788817745921673,Far North,Far North,Northland,Northland
W415,Oakleigh-Mangapai,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland
W655,Kaipara Coastal,Dargaville,PASSENGER_IN_VEHICLE,24,EDUCATION,Kaipara Coastal,-35.72900181,173.65124289,Dargaville,-35.93920158,173.86524045,30.306079078311228,Kaipara,Kaipara,Northland,Northland
W813,Matarau,Marsden Bay,PASSENGER_IN_VEHICLE,6,EDUCATION,Matarau,-35.66728748,174.20987157,Marsden Bay,-35.84344323,174.48686898,31.755972276871447,Whangarei,Whangarei,Northland,Northland
W819,Whau Valley,Marsden Bay,PASSENGER_IN_VEHICLE,9,EDUCATION,Whau Valley,-35.70520079,174.29580182,Marsden Bay,-35.84344323,174.48686898,23.09575985855351,Whangarei,Whangarei,Northland,Northland
W821,Pukenui,Marsden Bay,PASSENGER_IN_VEHICLE,6,EDUCATION,Pukenui,-35.74644668,174.25502298,Marsden Bay,-35.84344323,174.48686898,23.52831819394607,Whangarei,Whangarei,Northland,Northland
W823,Tikipunga South,Marsden Bay,PASSENGER_IN_VEHICLE,6,EDUCATION,Tikipunga South,-35.69457731,174.33166497,Marsden Bay,-35.84344323,174.48686898,21.68137427323572,Whangarei,Whangarei,Northland,Northland
W826,Mairtown,Marsden Bay,PASSENGER_IN_VEHICLE,6,EDUCATION,Mairtown,-35.70451425,174.32430453,Marsden Bay,-35.84344323,174.48686898,21.301036858812026,Whangarei,Whangarei,Northland,Northland
W1134,Dargaville,Kaipara Coastal,PASSENGER_IN_VEHICLE,24,EDUCATION,Dargaville,-35.93920158,173.86524045,Kaipara Coastal,-35.72900181,173.65124289,30.306079078311228,Kaipara,Kaipara,Northland,Northland
W1141,Kaipara Coastal,Maungaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaipara Coastal,-35.72900181,173.65124289,Maungaru,-35.87696287,173.97089153,33.19138946080217,Kaipara,Kaipara,Northland,Northland
W1159,Maungaturoto,Wellsford,PASSENGER_IN_VEHICLE,6,EDUCATION,Maungaturoto,-36.10952458,174.34693916,Wellsford,-36.292848299999996,174.52152782,25.7088426927986,Kaipara,Rodney,Northland,Auckland
W2223,Wellsford,Puhoi Valley,PASSENGER_IN_VEHICLE,9,EDUCATION,Wellsford,-36.292848299999996,174.52152782,Puhoi Valley,-36.46850912,174.62475233,21.60824421722053,Rodney,Rodney,Auckland,Auckland
W9511,Takanini North,Queen Street,PASSENGER_IN_VEHICLE,9,EDUCATION,Takanini North,-37.02622521,174.93229242,Queen Street,-36.84774104,174.76524972,24.78506467652016,Franklin,Waitakere,Auckland,Auckland
W24828,Rangiuru,Katikati,PASSENGER_IN_VEHICLE,6,EDUCATION,Rangiuru,-37.85543327,176.33462575,Katikati,-37.55213437,175.92548294,49.32538853685901,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W24846,Kaimai,Tauranga Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Kaimai,-37.88590858,176.02098429,Tauranga Central,-37.67947411,176.16704264,26.299554937471555,Western Bay of Plenty,,Bay of Plenty,
W27370,Cape Runaway,Otara-Tirohanga ,PASSENGER_IN_VEHICLE,21,EDUCATION,Cape Runaway,-37.85617143,177.78942872,Otara-Tirohanga,-38.02845968,177.34799230000004,43.191366675032576,Opotiki,Opotiki,Bay of Plenty,Bay of Plenty
W27613,Putararu,Tokoroa Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Putararu,-38.05293796,175.78466514,Tokoroa Central,-38.2230221,175.8734232,20.44357690391332,South Waikato,South Waikato,Waikato,Waikato
W27759,Waipa Valley,Tiroa,PASSENGER_IN_VEHICLE,6,EDUCATION,Waipa Valley,-38.45839327,175.27657366,Tiroa,-38.53374368,175.52421578,23.122877330576113,Waitomo,Waitomo,Waikato,Waikato
