id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W1792,Swanson Rural,Quay Street-Customs Street,TRAIN,9,EDUCATION,Swanson Rural,-36.881095,174.57106823,Quay Street-Customs Street,-36.84601989,174.77646293,18.68418946323501,Waitakere,Waitakere,Auckland,Auckland
W1801,Swanson,Quay Street-Customs Street,TRAIN,6,EDUCATION,Swanson,-36.86489607,174.58462975,Quay Street-Customs Street,-36.84601989,174.77646293,17.196497445633494,Waitakere,Waitakere,Auckland,Auckland
W1811,Ranui North,Quay Street-Customs Street,TRAIN,9,EDUCATION,Ranui North,-36.86005874,174.60220592,Quay Street-Customs Street,-36.84601989,174.77646293,15.583001438574215,Waitakere,Waitakere,Auckland,Auckland
W1818,Ranui Domain,Quay Street-Customs Street,TRAIN,9,EDUCATION,Ranui Domain,-36.86589923,174.60427343,Quay Street-Customs Street,-36.84601989,174.77646293,15.478720987693114,Waitakere,Waitakere,Auckland,Auckland
W1821,Ranui South West,Quay Street-Customs Street,TRAIN,9,EDUCATION,Ranui South West,-36.87146189,174.59392367,Quay Street-Customs Street,-36.84601989,174.77646293,16.484882610253905,Waitakere,Waitakere,Auckland,Auckland
W1822,Henderson Larnoch,Quay Street-Customs Street,TRAIN,6,EDUCATION,Henderson Larnoch,-36.85924837,174.61797776,Quay Street-Customs Street,-36.84601989,174.77646293,14.177891634436008,Waitakere,Waitakere,Auckland,Auckland
W1829,Ranui South East,Quay Street-Customs Street,TRAIN,9,EDUCATION,Ranui South East,-36.87189045,174.6046809,Quay Street-Customs Street,-36.84601989,174.77646293,15.551592223610866,Waitakere,Waitakere,Auckland,Auckland
W1838,Summerland South,Quay Street-Customs Street,TRAIN,12,EDUCATION,Summerland South,-36.88167753,174.6052759,Quay Street-Customs Street,-36.84601989,174.77646293,15.736981624869133,Waitakere,Waitakere,Auckland,Auckland
W1839,Summerland North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Summerland North,-36.87595448,174.61345826,Quay Street-Customs Street,-36.84601989,174.77646293,14.879017844492646,Waitakere,Waitakere,Auckland,Auckland
W1845,Henderson North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Henderson North,-36.87606154,174.62534230000003,Quay Street-Customs Street,-36.84601989,174.77646293,13.85341100038155,Waitakere,Waitakere,Auckland,Auckland
W1847,Western Heights (Auckland),Quay Street-Customs Street,TRAIN,12,EDUCATION,Western Heights (Auckland),-36.88738067,174.61313879,Quay Street-Customs Street,-36.84601989,174.77646293,15.239788122776275,Waitakere,Waitakere,Auckland,Auckland
W1860,McLaren Park,Quay Street-Customs Street,TRAIN,21,EDUCATION,McLaren Park,-36.89892389,174.62097855,Quay Street-Customs Street,-36.84601989,174.77646293,15.029850658645694,Waitakere,Waitakere,Auckland,Auckland
W1862,Te Atatu South-McLeod South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Te Atatu South-McLeod South,-36.88084491,174.65012599,Quay Street-Customs Street,-36.84601989,174.77646293,11.887753329686324,Waitakere,Waitakere,Auckland,Auckland
W1865,Glendene North,Quay Street-Customs Street,TRAIN,6,EDUCATION,Glendene North,-36.89209039,174.64903698,Quay Street-Customs Street,-36.84601989,174.77646293,12.439246623146438,Waitakere,Waitakere,Auckland,Auckland
W1866,Sunnyvale West-Parrs Park,Quay Street-Customs Street,TRAIN,12,EDUCATION,Sunnyvale West-Parrs Park,-36.9037139,174.63073132,Quay Street-Customs Street,-36.84601989,174.77646293,14.463444360079446,Waitakere,Waitakere,Auckland,Auckland
W1867,Sunnyvale East,Quay Street-Customs Street,TRAIN,21,EDUCATION,Sunnyvale East,-36.89955638,174.64253379,Quay Street-Customs Street,-36.84601989,174.77646293,13.317871756332627,Waitakere,Waitakere,Auckland,Auckland
W1871,Glendene South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Glendene South,-36.89691229,174.65416828,Quay Street-Customs Street,-36.84601989,174.77646293,12.262470662318668,Waitakere,Waitakere,Auckland,Auckland
W1872,Glen Eden West,Quay Street-Customs Street,TRAIN,12,EDUCATION,Glen Eden West,-36.91301994,174.62881821,Quay Street-Customs Street,-36.84601989,174.77646293,15.098298193481064,Waitakere,Waitakere,Auckland,Auckland
W1876,Oratia,Quay Street-Customs Street,TRAIN,12,EDUCATION,Oratia,-36.94487953,174.61183121,Quay Street-Customs Street,-36.84601989,174.77646293,18.30766750735696,Waitakere,Waitakere,Auckland,Auckland
W1877,Glen Eden Rosier,Quay Street-Customs Street,TRAIN,15,EDUCATION,Glen Eden Rosier,-36.91539926,174.63643274,Quay Street-Customs Street,-36.84601989,174.77646293,14.650474411204948,Waitakere,Waitakere,Auckland,Auckland
W1881,Kelston North,Quay Street-Customs Street,TRAIN,6,EDUCATION,Kelston North,-36.89579137,174.66634449,Quay Street-Customs Street,-36.84601989,174.77646293,11.250859931270918,Waitakere,Waitakere,Auckland,Auckland
W1884,Glen Eden North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Glen Eden North,-36.90768225,174.6570296,Quay Street-Customs Street,-36.84601989,174.77646293,12.643868543507926,Waitakere,Waitakere,Auckland,Auckland
W1885,Glen Eden Woodglen,Quay Street-Customs Street,TRAIN,12,EDUCATION,Glen Eden Woodglen,-36.9174767,174.64329812,Quay Street-Customs Street,-36.84601989,174.77646293,14.262275556214412,Waitakere,Waitakere,Auckland,Auckland
W1886,Kelston South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Kelston South,-36.90380643,174.66266792,Quay Street-Customs Street,-36.84601989,174.77646293,11.989344034478107,Waitakere,Waitakere,Auckland,Auckland
W1891,Glen Eden Central,Quay Street-Customs Street,TRAIN,24,EDUCATION,Glen Eden Central,-36.91560255,174.65302059,Quay Street-Customs Street,-36.84601989,174.77646293,13.431722421192875,Waitakere,Waitakere,Auckland,Auckland
W1899,New Lynn North,Quay Street-Customs Street,TRAIN,12,EDUCATION,New Lynn North,-36.9017384,174.67189036,Quay Street-Customs Street,-36.84601989,174.77646293,11.176329790857514,Waitakere,Waitakere,Auckland,Auckland
W1901,Konini,Quay Street-Customs Street,TRAIN,18,EDUCATION,Konini,-36.92920297,174.64373108,Quay Street-Customs Street,-36.84601989,174.77646293,14.996706220960435,Waitakere,Waitakere,Auckland,Auckland
W1902,New Lynn North West,Quay Street-Customs Street,TRAIN,21,EDUCATION,New Lynn North West,-36.90794042,174.67168246,Quay Street-Customs Street,-36.84601989,174.77646293,11.587435774576669,Waitakere,Waitakere,Auckland,Auckland
W1905,Fruitvale,Quay Street-Customs Street,TRAIN,18,EDUCATION,Fruitvale,-36.91445572,174.66474139,Quay Street-Customs Street,-36.84601989,174.77646293,12.516018347777042,Waitakere,Waitakere,Auckland,Auckland
W1915,New Lynn Central,Quay Street-Customs Street,TRAIN,6,EDUCATION,New Lynn Central,-36.90748467,174.68596571,Quay Street-Customs Street,-36.84601989,174.77646293,10.559663415661344,Waitakere,Waitakere,Auckland,Auckland
W1923,Kaurilands,Quay Street-Customs Street,TRAIN,15,EDUCATION,Kaurilands,-36.92947622,174.65583671,Quay Street-Customs Street,-36.84601989,174.77646293,14.184672424504313,Waitakere,Waitakere,Auckland,Auckland
W1924,New Lynn Seabrook,Quay Street-Customs Street,TRAIN,9,EDUCATION,New Lynn Seabrook,-36.91793217,174.67180630000001,Quay Street-Customs Street,-36.84601989,174.77646293,12.271347676867515,Waitakere,Waitakere,Auckland,Auckland
W1929,West Lynn,Quay Street-Customs Street,TRAIN,12,EDUCATION,West Lynn,-36.92520977,174.66621863,Quay Street-Customs Street,-36.84601989,174.77646293,13.178483661688686,Waitakere,Waitakere,Auckland,Auckland
W1931,New Lynn Central South,Quay Street-Customs Street,TRAIN,12,EDUCATION,New Lynn Central South,-36.91380003,174.68227832,Quay Street-Customs Street,-36.84601989,174.77646293,11.268568156262562,Waitakere,Waitakere,Auckland,Auckland
W1940,New Lynn South,Quay Street-Customs Street,TRAIN,21,EDUCATION,New Lynn South,-36.92110202,174.68283768,Quay Street-Customs Street,-36.84601989,174.77646293,11.791568844184857,Waitakere,Waitakere,Auckland,Auckland
W1942,Titirangi South,Quay Street-Customs Street,TRAIN,9,EDUCATION,Titirangi South,-36.94580721,174.65622649,Quay Street-Customs Street,-36.84601989,174.77646293,15.409046186875296,Waitakere,Waitakere,Auckland,Auckland
W1947,Blockhouse Bay North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Blockhouse Bay North,-36.91452187,174.69660926,Quay Street-Customs Street,-36.84601989,174.77646293,10.414662432030562,Waitakere,Waitakere,Auckland,Auckland
W1948,Green Bay North,Quay Street-Customs Street,TRAIN,6,EDUCATION,Green Bay North,-36.92628317,174.68526542,Quay Street-Customs Street,-36.84601989,174.77646293,12.05980472102396,Waitakere,Waitakere,Auckland,Auckland
W1950,Laingholm,Quay Street-Customs Street,TRAIN,6,EDUCATION,Laingholm,-36.96456984,174.63077158,Quay Street-Customs Street,-36.84601989,174.77646293,18.481822567661506,Waitakere,Waitakere,Auckland,Auckland
W1963,Blockhouse Bay South,Quay Street-Customs Street,TRAIN,9,EDUCATION,Blockhouse Bay South,-36.92531189,174.6983916,Quay Street-Customs Street,-36.84601989,174.77646293,11.222699499340589,Waitakere,Waitakere,Auckland,Auckland
W2038,Mangere Bridge,Quay Street-Customs Street,TRAIN,9,EDUCATION,Mangere Bridge,-36.94356976,174.78854005,Quay Street-Customs Street,-36.84601989,174.77646293,10.90008911646512,Manukau,Waitakere,Auckland,Auckland
W2047,Sunnyhills West-Pakuranga North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Sunnyhills West-Pakuranga North,-36.908509499999994,174.87269402,Quay Street-Customs Street,-36.84601989,174.77646293,11.024839135071296,Manukau,Waitakere,Auckland,Auckland
W2050,Farm Cove,Quay Street-Customs Street,TRAIN,12,EDUCATION,Farm Cove,-36.89546599,174.88380665,Quay Street-Customs Street,-36.84601989,174.77646293,11.018549351204836,Manukau,Waitakere,Auckland,Auckland
W2058,Sunnyhills East,Quay Street-Customs Street,TRAIN,9,EDUCATION,Sunnyhills East,-36.90137998,174.89140685,Quay Street-Customs Street,-36.84601989,174.77646293,11.934506503431766,Manukau,Waitakere,Auckland,Auckland
W2061,Mount Wellington South East,Quay Street-Customs Street,TRAIN,6,EDUCATION,Mount Wellington South East,-36.92699118,174.85544369,Quay Street-Customs Street,-36.84601989,174.77646293,11.419511358018635,Waitakere,Waitakere,Auckland,Auckland
W2067,Howick West,Quay Street-Customs Street,TRAIN,9,EDUCATION,Howick West,-36.89320364,174.91979511,Quay Street-Customs Street,-36.84601989,174.77646293,13.78755799616668,Manukau,Waitakere,Auckland,Auckland
W2070,Pakuranga Heights East,Quay Street-Customs Street,TRAIN,6,EDUCATION,Pakuranga Heights East,-36.90862754,174.89903753,Quay Street-Customs Street,-36.84601989,174.77646293,12.935724661946043,Manukau,Waitakere,Auckland,Auckland
W2076,Highland Park (Auckland),Quay Street-Customs Street,TRAIN,9,EDUCATION,Highland Park (Auckland),-36.90473104,174.90937089,Quay Street-Customs Street,-36.84601989,174.77646293,13.504883563204624,Manukau,Waitakere,Auckland,Auckland
W2077,Otahuhu South West,Quay Street-Customs Street,TRAIN,6,EDUCATION,Otahuhu South West,-36.95216719,174.84005503,Quay Street-Customs Street,-36.84601989,174.77646293,13.087694828296886,Waitakere,Waitakere,Auckland,Auckland
W2078,Pakuranga Heights South West,Quay Street-Customs Street,TRAIN,6,EDUCATION,Pakuranga Heights South West,-36.919853499999995,174.88678719,Quay Street-Customs Street,-36.84601989,174.77646293,12.793923202743215,Manukau,Waitakere,Auckland,Auckland
W2082,Otahuhu South,Quay Street-Customs Street,TRAIN,9,EDUCATION,Otahuhu South,-36.94719396,174.84996655,Quay Street-Customs Street,-36.84601989,174.77646293,13.011019174173331,Manukau,Waitakere,Auckland,Auckland
W2090,Botany Downs East,Quay Street-Customs Street,TRAIN,6,EDUCATION,Botany Downs East,-36.91003877,174.92177547,Quay Street-Customs Street,-36.84601989,174.77646293,14.755698095970896,Manukau,Waitakere,Auckland,Auckland
W2092,Golflands,Quay Street-Customs Street,TRAIN,6,EDUCATION,Golflands,-36.92144309,174.90781082,Quay Street-Customs Street,-36.84601989,174.77646293,14.380778246221785,Manukau,Waitakere,Auckland,Auckland
W2094,Mangere East,Quay Street-Customs Street,TRAIN,12,EDUCATION,Mangere East,-36.96930074,174.8391719,Quay Street-Customs Street,-36.84601989,174.77646293,14.798713106412091,Manukau,Waitakere,Auckland,Auckland
W2098,Somerville,Quay Street-Customs Street,TRAIN,12,EDUCATION,Somerville,-36.91234246,174.93394109,Quay Street-Customs Street,-36.84601989,174.77646293,15.829727347386491,Manukau,Waitakere,Auckland,Auckland
W2099,Northpark South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Northpark South,-36.9227022,174.91641035,Quay Street-Customs Street,-36.84601989,174.77646293,15.087312762582743,Manukau,Waitakere,Auckland,Auckland
W2100,Papatoetoe North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Quay Street-Customs Street,-36.84601989,174.77646293,15.327346185707547,Manukau,Waitakere,Auckland,Auckland
W2101,Dingwall,Quay Street-Customs Street,TRAIN,9,EDUCATION,Dingwall,-36.96337293,174.86069682,Quay Street-Customs Street,-36.84601989,174.77646293,15.045711752689595,Manukau,Waitakere,Auckland,Auckland
W2102,Aorere South,Quay Street-Customs Street,TRAIN,9,EDUCATION,Aorere South,-36.98140868,174.83755849,Quay Street-Customs Street,-36.84601989,174.77646293,16.004456793609542,Manukau,Waitakere,Auckland,Auckland
W2106,Papatoetoe West,Quay Street-Customs Street,TRAIN,15,EDUCATION,Papatoetoe West,-36.98008106,174.84650545,Quay Street-Customs Street,-36.84601989,174.77646293,16.155308925473346,Manukau,Waitakere,Auckland,Auckland
W2107,Papatoetoe Central,Quay Street-Customs Street,TRAIN,6,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Quay Street-Customs Street,-36.84601989,174.77646293,16.032296259647087,Manukau,Waitakere,Auckland,Auckland
W2113,Papatoetoe East,Quay Street-Customs Street,TRAIN,12,EDUCATION,Papatoetoe East,-36.97237736,174.87353637,Quay Street-Customs Street,-36.84601989,174.77646293,16.48945349414155,Manukau,Waitakere,Auckland,Auckland
W2116,Papatoetoe South West,Quay Street-Customs Street,TRAIN,9,EDUCATION,Papatoetoe South West,-36.98945511,174.84681066,Quay Street-Customs Street,-36.84601989,174.77646293,17.131571068406387,Franklin,Waitakere,Auckland,Auckland
W2117,Dannemora North,Quay Street-Customs Street,TRAIN,9,EDUCATION,Dannemora North,-36.94584124,174.91221484,Quay Street-Customs Street,-36.84601989,174.77646293,16.39910093203267,Manukau,Waitakere,Auckland,Auckland
W2121,Puhinui North,Quay Street-Customs Street,TRAIN,12,EDUCATION,Puhinui North,-36.98354464,174.86235623,Quay Street-Customs Street,-36.84601989,174.77646293,17.092654155204475,Manukau,Waitakere,Auckland,Auckland
W2123,Puhinui South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Puhinui South,-36.98905465,174.85892926,Quay Street-Customs Street,-36.84601989,174.77646293,17.51309564506901,Manukau,Waitakere,Auckland,Auckland
W2124,Baverstock,Quay Street-Customs Street,TRAIN,9,EDUCATION,Baverstock,-36.95525862,174.91670173,Quay Street-Customs Street,-36.84601989,174.77646293,17.408234463799175,Manukau,Waitakere,Auckland,Auckland
W2135,Ormiston South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Ormiston South,-36.97596797,174.9175859,Quay Street-Customs Street,-36.84601989,174.77646293,19.13677721822211,Manukau,Waitakere,Auckland,Auckland
W2139,Goodwood Heights,Quay Street-Customs Street,TRAIN,9,EDUCATION,Goodwood Heights,-36.99421746,174.89732834,Quay Street-Customs Street,-36.84601989,174.77646293,19.672269790862238,Franklin,Waitakere,Auckland,Auckland
W2142,Homai East,Quay Street-Customs Street,TRAIN,6,EDUCATION,Homai East,-37.0133257,174.88546124,Quay Street-Customs Street,-36.84601989,174.77646293,20.9751834014914,Franklin,Waitakere,Auckland,Auckland
W2144,The Gardens (Auckland),Quay Street-Customs Street,TRAIN,12,EDUCATION,The Gardens (Auckland),-37.00156996,174.91303846,Quay Street-Customs Street,-36.84601989,174.77646293,21.131949585286765,Franklin,Waitakere,Auckland,Auckland
W2149,Rowandale East,Quay Street-Customs Street,TRAIN,6,EDUCATION,Rowandale East,-37.02529361,174.88087913,Quay Street-Customs Street,-36.84601989,174.77646293,21.988719954275226,Franklin,Waitakere,Auckland,Auckland
W2151,Weymouth North,Quay Street-Customs Street,TRAIN,9,EDUCATION,Weymouth North,-37.03938307,174.86530684,Quay Street-Customs Street,-36.84601989,174.77646293,22.90489929176177,Franklin,Waitakere,Auckland,Auckland
W2152,Hillpark South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Hillpark South,-37.01717082,174.90042465,Quay Street-Customs Street,-36.84601989,174.77646293,21.99054886845903,Franklin,Waitakere,Auckland,Auckland
W2153,Alfriston,Quay Street-Customs Street,TRAIN,9,EDUCATION,Alfriston,-37.01247699,174.92080195,Quay Street-Customs Street,-36.84601989,174.77646293,22.52097148950559,Franklin,Waitakere,Auckland,Auckland
W2155,Leabank,Quay Street-Customs Street,TRAIN,9,EDUCATION,Leabank,-37.03219654,174.88734352,Quay Street-Customs Street,-36.84601989,174.77646293,22.927721599523483,Franklin,Waitakere,Auckland,Auckland
W2158,Manurewa South,Quay Street-Customs Street,TRAIN,6,EDUCATION,Manurewa South,-37.03138834,174.90040876,Quay Street-Customs Street,-36.84601989,174.77646293,23.370984672984925,Franklin,Waitakere,Auckland,Auckland
W2160,Wattle Downs West,Quay Street-Customs Street,TRAIN,9,EDUCATION,Wattle Downs West,-37.05128128,174.87522682,Quay Street-Customs Street,-36.84601989,174.77646293,24.45330390468596,Franklin,Waitakere,Auckland,Auckland
W2162,Randwick Park West,Quay Street-Customs Street,TRAIN,6,EDUCATION,Randwick Park West,-37.02624737,174.91357933,Quay Street-Customs Street,-36.84601989,174.77646293,23.454915022098866,Franklin,Waitakere,Auckland,Auckland
W2166,Takanini West,Quay Street-Customs Street,TRAIN,12,EDUCATION,Takanini West,-37.04068506,174.92112941,Quay Street-Customs Street,-36.84601989,174.77646293,25.17598854419459,Franklin,Waitakere,Auckland,Auckland
W2167,Takanini South,Quay Street-Customs Street,TRAIN,24,EDUCATION,Takanini South,-37.04157360000001,174.93888309,Quay Street-Customs Street,-36.84601989,174.77646293,26.099305596697306,Franklin,Waitakere,Auckland,Auckland
W2172,Papakura West,Quay Street-Customs Street,TRAIN,6,EDUCATION,Papakura West,-37.05653671,174.93416803,Quay Street-Customs Street,-36.84601989,174.77646293,27.282605594629803,Franklin,Waitakere,Auckland,Auckland
W2175,Pahurehure,Quay Street-Customs Street,TRAIN,12,EDUCATION,Pahurehure,-37.06864785,174.93272857,Quay Street-Customs Street,-36.84601989,174.77646293,28.383142778656,Franklin,Waitakere,Auckland,Auckland
W2178,Karaka Lakes,Quay Street-Customs Street,TRAIN,6,EDUCATION,Karaka Lakes,-37.08456461,174.92648385,Quay Street-Customs Street,-36.84601989,174.77646293,29.68541178666779,Franklin,Waitakere,Auckland,Auckland
W2181,Rosehill,Quay Street-Customs Street,TRAIN,9,EDUCATION,Rosehill,-37.080743299999995,174.93811005,Quay Street-Customs Street,-36.84601989,174.77646293,29.79051567534904,Franklin,Waitakere,Auckland,Auckland
W2183,Papakura East,Quay Street-Customs Street,TRAIN,9,EDUCATION,Papakura East,-37.05846123,174.97920854,Quay Street-Customs Street,-36.84601989,174.77646293,29.70844541689761,Franklin,Waitakere,Auckland,Auckland
W2184,Opaheke,Quay Street-Customs Street,TRAIN,9,EDUCATION,Opaheke,-37.07682576,174.94797761,Quay Street-Customs Street,-36.84601989,174.77646293,29.847751945967264,Franklin,Waitakere,Auckland,Auckland
W3243,Swanson Rural,Wynyard-Viaduct,TRAIN,9,EDUCATION,Swanson Rural,-36.881095,174.57106823,Wynyard-Viaduct,-36.843309399999995,174.75788827,17.14326762832649,Waitakere,Waitakere,Auckland,Auckland
W3252,Swanson,Wynyard-Viaduct,TRAIN,6,EDUCATION,Swanson,-36.86489607,174.58462975,Wynyard-Viaduct,-36.843309399999995,174.75788827,15.601314544472034,Waitakere,Waitakere,Auckland,Auckland
W3273,Ranui South West,Wynyard-Viaduct,TRAIN,6,EDUCATION,Ranui South West,-36.87146189,174.59392367,Wynyard-Viaduct,-36.843309399999995,174.75788827,14.920106447848005,Waitakere,Waitakere,Auckland,Auckland
W3274,Henderson Larnoch,Wynyard-Viaduct,TRAIN,9,EDUCATION,Henderson Larnoch,-36.85924837,174.61797776,Wynyard-Viaduct,-36.843309399999995,174.75788827,12.574431882531679,Waitakere,Waitakere,Auckland,Auckland
W3281,Ranui South East,Wynyard-Viaduct,TRAIN,12,EDUCATION,Ranui South East,-36.87189045,174.6046809,Wynyard-Viaduct,-36.843309399999995,174.75788827,13.996481097641947,Waitakere,Waitakere,Auckland,Auckland
W3290,Summerland South,Wynyard-Viaduct,TRAIN,12,EDUCATION,Summerland South,-36.88167753,174.6052759,Wynyard-Viaduct,-36.843309399999995,174.75788827,14.23162173000228,Waitakere,Waitakere,Auckland,Auckland
