id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
W1295,Awaruku,North Harbour,OTHER,6,EDUCATION,Awaruku,-36.69990012,174.72732927,North Harbour,-36.74630474,174.71502975,5.275116603314532,Waitakere,Waitakere,Auckland,Auckland
W1879,Westmere South-Western Springs,Quay Street-Customs Street,OTHER,9,EDUCATION,Westmere South-Western Springs,-36.86042307,174.72244945,Quay Street-Customs Street,-36.84601989,174.77646293,5.065705107358832,Waitakere,Waitakere,Auckland,Auckland
W1973,Mount Eden South,Quay Street-Customs Street,OTHER,6,EDUCATION,Mount Eden South,-36.89582511,174.75448765,Quay Street-Customs Street,-36.84601989,174.77646293,5.872961787732155,Waitakere,Waitakere,Auckland,Auckland
W3397,Sandringham Central,Wynyard-Viaduct,OTHER,6,EDUCATION,Sandringham Central,-36.88819147,174.73385278,Wynyard-Viaduct,-36.843309399999995,174.75788827,5.429423341157489,Waitakere,Waitakere,Auckland,Auckland
W6327,Kingsland,Auckland Airport,OTHER,6,EDUCATION,Kingsland,-36.87030191,174.74585155,Auckland Airport,-36.9891029,174.77400859,13.445064171565313,Waitakere,Manukau,Auckland,Auckland
W6356,Parnell East,Auckland Airport,OTHER,6,EDUCATION,Parnell East,-36.85621249,174.78751844,Auckland Airport,-36.9891029,174.77400859,14.825461491822072,Waitakere,Manukau,Auckland,Auckland
W6392,Mission Bay,Auckland Airport,OTHER,6,EDUCATION,Mission Bay,-36.855756,174.83237219,Auckland Airport,-36.9891029,174.77400859,15.708987195124983,Waitakere,Manukau,Auckland,Auckland
W6602,Papakura East,Auckland Airport,OTHER,6,EDUCATION,Papakura East,-37.05846123,174.97920854,Auckland Airport,-36.9891029,174.77400859,19.782199241910305,Franklin,Manukau,Auckland,Auckland
W24858,Mount Maunganui North,Tauranga Central,OTHER,6,EDUCATION,Mount Maunganui North,-37.63000366,176.1731587,Tauranga Central,-37.67947411,176.16704264,5.527150259218256,,,,
W24865,Bethlehem Central,Tauranga Central,OTHER,6,EDUCATION,Bethlehem Central,-37.706587899999995,176.11498118,Tauranga Central,-37.67947411,176.16704264,5.483926067590736,Western Bay of Plenty,,Bay of Plenty,
W24884,Pyes Pa North,Tauranga Central,OTHER,6,EDUCATION,Pyes Pa North,-37.74119093,176.12802796,Tauranga Central,-37.67947411,176.16704264,7.672946004429022,Western Bay of Plenty,,Bay of Plenty,
W24896,Welcome Bay West,Tauranga Central,OTHER,6,EDUCATION,Welcome Bay West,-37.73107452,176.18502146,Tauranga Central,-37.67947411,176.16704264,5.951714713204134,Western Bay of Plenty,,Bay of Plenty,
W26656,Waitoa-Ngarua,Tahuroa,OTHER,6,EDUCATION,Waitoa-Ngarua,-37.64354365,175.70496716,Tahuroa,-37.69903344,175.52480796,17.014735893046716,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W26691,Waitoa-Ngarua,Waihou-Manawaru,OTHER,6,EDUCATION,Waitoa-Ngarua,-37.64354365,175.70496716,Waihou-Manawaru,-37.59772787,175.76835054,7.557602063572594,Matamata-Piako,Matamata-Piako,Waikato,Waikato
W28135,Tauranga South,Mount Maunganui Central,OTHER,6,EDUCATION,Tauranga South,-37.708425899999995,176.15681961,Mount Maunganui Central,-37.66423891,176.19448097,5.926565657882255,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W28157,Palm Beach North,Mount Maunganui Central,OTHER,6,EDUCATION,Palm Beach North,-37.69284374,176.26278414,Mount Maunganui Central,-37.66423891,176.19448097,6.8007136210037835,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty
W32071,Bell Block West,New Plymouth Central,OTHER,6,EDUCATION,Bell Block West,-39.02995252,174.13758616,New Plymouth Central,-39.05700192,174.07537454,6.157306318194827,New Plymouth,New Plymouth,Taranaki,Taranaki
W32190,Westown ,Waiwhakaiho-Bell Block South,OTHER,9,EDUCATION,Westown,-39.0747742,174.06011109,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,9.95453017846476,New Plymouth,New Plymouth,Taranaki,Taranaki
W32201,Waitara West,Waiwhakaiho-Bell Block South,OTHER,6,EDUCATION,Waitara West,-38.9975014,174.2265459,Waiwhakaiho-Bell Block South,-39.03639644,174.16426596,6.903333385911418,New Plymouth,New Plymouth,Taranaki,Taranaki
W34566,Owhiro Bay,Thorndon,OTHER,6,EDUCATION,Owhiro Bay,-41.33789607,174.76120032,Thorndon,-41.27246445,174.77422734,7.356585913607037,Wellington,Wellington,Wellington,Wellington
W34890,Whitby,Wellington Central,OTHER,6,EDUCATION,Whitby,-41.11717134,174.89107268,Wellington Central,-41.2849345,174.77572593,21.002740828457913,Porirua,Wellington,Wellington,Wellington
W34892,Endeavour,Wellington Central,OTHER,12,EDUCATION,Endeavour,-41.11459136,174.90415779,Wellington Central,-41.2849345,174.77572593,21.77688622922424,Porirua,Wellington,Wellington,Wellington
W34906,Trentham North,Wellington Central,OTHER,9,EDUCATION,Trentham North,-41.1328255,175.04564394,Wellington Central,-41.2849345,174.77572593,28.211870151397534,Upper Hutt,Wellington,Wellington,Wellington
