id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E14,Rangaunu Harbour,Kaitaia West,DRIVE_OWN_VEHICLE,6,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia West,-35.12178170000001,173.26717397,25.72425126898446,Far North,Far North,Northland,Northland
E60,Mangakahia-Hukerenui,Whangarei Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Whangarei Central,-35.72846995,174.32430322,30.26472599891327,Whangarei,Whangarei,Northland,Northland
E87,Ngunguru,Whangarei Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Ngunguru,-35.62462501,174.51474389,Whangarei Central,-35.72846995,174.32430322,20.717972821814662,Whangarei,Whangarei,Northland,Northland
E89,Oakleigh-Mangapai,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland
E225,South Head,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,South Head,-36.59353204,174.31227374,Queen Street,-36.84774104,174.76524972,49.28507183044582,Rodney,Waitakere,Auckland,Auckland
E227,Helensville,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Helensville,-36.67496915,174.45425272,Queen Street,-36.84774104,174.76524972,33.713522761480625,Rodney,Waitakere,Auckland,Auckland
E230,Waipatukahu,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Waipatukahu,-36.77908114,174.42070067,Queen Street,-36.84774104,174.76524972,31.608199761006173,Rodney,Waitakere,Auckland,Auckland
E235,Gulf Harbour North,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Gulf Harbour North,-36.60949658,174.79413674,Queen Street,-36.84774104,174.76524972,26.6163700337956,Rodney,Waitakere,Auckland,Auckland
E565,Turanga,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Turanga,-36.96408816,174.98854671,Queen Street,-36.84774104,174.76524972,23.697280414746675,Manukau,Waitakere,Auckland,Auckland
E575,Clendon Park North,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Clendon Park North,-37.02445325,174.8600384,Queen Street,-36.84774104,174.76524972,21.379391392340086,Franklin,Waitakere,Auckland,Auckland
E578,Homai West,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Homai West,-37.01888813,174.87799595,Queen Street,-36.84774104,174.76524972,21.50789684366481,Franklin,Waitakere,Auckland,Auckland
E582,Rowandale East,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Rowandale East,-37.02529361,174.88087913,Queen Street,-36.84774104,174.76524972,22.257566355408073,Franklin,Waitakere,Auckland,Auckland
E584,Weymouth North,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Weymouth North,-37.03938307,174.86530684,Queen Street,-36.84774104,174.76524972,23.090451330050012,Franklin,Waitakere,Auckland,Auckland
E585,Hillpark South,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Hillpark South,-37.01717082,174.90042465,Queen Street,-36.84774104,174.76524972,22.344789793337256,Franklin,Waitakere,Auckland,Auckland
E586,Weymouth East,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Weymouth East,-37.03734988,174.87760685,Queen Street,-36.84774104,174.76524972,23.32856817948449,Franklin,Waitakere,Auckland,Auckland
E587,Leabank,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Leabank,-37.03219654,174.88734352,Queen Street,-36.84774104,174.76524972,23.203989797707486,Franklin,Waitakere,Auckland,Auckland
E589,Manurewa East,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Manurewa East,-37.02583832,174.90610927,Queen Street,-36.84774104,174.76524972,23.428871311023283,Franklin,Waitakere,Auckland,Auckland
E590,Manurewa South,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Manurewa South,-37.03138834,174.90040876,Queen Street,-36.84774104,174.76524972,23.69168821925775,Franklin,Waitakere,Auckland,Auckland
E592,Wattle Downs West,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Wattle Downs West,-37.05128128,174.87522682,Queen Street,-36.84774104,174.76524972,24.65250508657825,Franklin,Waitakere,Auckland,Auckland
E594,Wattle Downs East,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Wattle Downs East,-37.04722333,174.8929496,Queen Street,-36.84774104,174.76524972,24.915751995487103,Franklin,Waitakere,Auckland,Auckland
