id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E534,Mangere East,Queen Street,TRAIN,12,EDUCATION,Mangere East,-36.96930074,174.8391719,Queen Street,-36.84774104,174.76524972,15.03003883853008,Manukau,Waitakere,Auckland,Auckland
E541,Papatoetoe North,Queen Street,TRAIN,12,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Queen Street,-36.84774104,174.76524972,15.60654226663248,Manukau,Waitakere,Auckland,Auckland
E546,Papatoetoe West,Queen Street,TRAIN,12,EDUCATION,Papatoetoe West,-36.98008106,174.84650545,Queen Street,-36.84774104,174.76524972,16.39308960655505,Manukau,Waitakere,Auckland,Auckland
E547,Papatoetoe Central,Queen Street,TRAIN,6,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Queen Street,-36.84774104,174.76524972,16.341539771602548,Manukau,Waitakere,Auckland,Auckland
E552,Papatoetoe East,Queen Street,TRAIN,9,EDUCATION,Papatoetoe East,-36.97237736,174.87353637,Queen Street,-36.84774104,174.76524972,16.87488813750573,Manukau,Waitakere,Auckland,Auckland
E554,Papatoetoe South West,Queen Street,TRAIN,12,EDUCATION,Papatoetoe South West,-36.98945511,174.84681066,Queen Street,-36.84774104,174.76524972,17.34599576111532,Franklin,Waitakere,Auckland,Auckland
E559,Puhinui North,Queen Street,TRAIN,9,EDUCATION,Puhinui North,-36.98354464,174.86235623,Queen Street,-36.84774104,174.76524972,17.394231996119366,Manukau,Waitakere,Auckland,Auckland
E583,Manurewa Central,Queen Street,TRAIN,6,EDUCATION,Manurewa Central,-37.02111515,174.89147225,Queen Street,-36.84774104,174.76524972,22.305017471985607,Franklin,Waitakere,Auckland,Auckland
E584,Weymouth North,Queen Street,TRAIN,6,EDUCATION,Weymouth North,-37.03938307,174.86530684,Queen Street,-36.84774104,174.76524972,23.090451330050012,Franklin,Waitakere,Auckland,Auckland
E599,Papakura North,Queen Street,TRAIN,6,EDUCATION,Papakura North,-37.05741406,174.94794613,Queen Street,-36.84774104,174.76524972,28.409890803280987,Franklin,Waitakere,Auckland,Auckland
E1000,Kumeu Rural West,Auckland-University,TRAIN,9,EDUCATION,Kumeu Rural West,-36.79039063,174.52133836,Auckland-University,-36.85143057,174.76906469,23.071790849117473,Rodney,Waitakere,Auckland,Auckland
E1017,Taupaki,Auckland-University,TRAIN,6,EDUCATION,Taupaki,-36.82164682,174.5542496,Auckland-University,-36.85143057,174.76906469,19.402154226750298,Rodney,Waitakere,Auckland,Auckland
E1024,Waitakere Ranges North,Auckland-University,TRAIN,9,EDUCATION,Waitakere Ranges North,-36.89876888,174.50001,Auckland-University,-36.85143057,174.76906469,24.504405401549594,Waitakere,Waitakere,Auckland,Auckland
E1032,Waitakere,Auckland-University,TRAIN,15,EDUCATION,Waitakere,-36.85697982,174.54072919,Auckland-University,-36.85143057,174.76906469,20.3253345593743,Waitakere,Waitakere,Auckland,Auckland
E1051,Birdwood West,Auckland-University,TRAIN,9,EDUCATION,Birdwood West,-36.85060481,174.58667717,Auckland-University,-36.85143057,174.76906469,16.22871961648437,Waitakere,Waitakere,Auckland,Auckland
E1061,Swanson Rural,Auckland-University,TRAIN,24,EDUCATION,Swanson Rural,-36.881095,174.57106823,Auckland-University,-36.85143057,174.76906469,17.919992447816817,Waitakere,Waitakere,Auckland,Auckland
E1070,Swanson,Auckland-University,TRAIN,24,EDUCATION,Swanson,-36.86489607,174.58462975,Auckland-University,-36.85143057,174.76906469,16.477271674769813,Waitakere,Waitakere,Auckland,Auckland
E1091,Ranui South West,Auckland-University,TRAIN,21,EDUCATION,Ranui South West,-36.87146189,174.59392367,Auckland-University,-36.85143057,174.76906469,15.73995211812556,Waitakere,Waitakere,Auckland,Auckland
E1096,Henderson Valley,Auckland-University,TRAIN,18,EDUCATION,Henderson Valley,-36.90641583,174.56917384,Auckland-University,-36.85143057,174.76906469,18.80127893567921,Waitakere,Waitakere,Auckland,Auckland
E1124,Waiatarua,Auckland-University,TRAIN,21,EDUCATION,Waiatarua,-36.92234659,174.59471127,Auckland-University,-36.85143057,174.76906469,17.396178325238434,Waitakere,Waitakere,Auckland,Auckland
E1147,Oratia,Auckland-University,TRAIN,27,EDUCATION,Oratia,-36.94487953,174.61183121,Auckland-University,-36.85143057,174.76906469,17.42013359957441,Waitakere,Waitakere,Auckland,Auckland
E1193,Waima-Woodlands Park,Auckland-University,TRAIN,21,EDUCATION,Waima-Woodlands Park,-36.94665584,174.63541623,Auckland-University,-36.85143057,174.76906469,15.917095292548629,Waitakere,Waitakere,Auckland,Auckland
E1222,Laingholm,Auckland-University,TRAIN,18,EDUCATION,Laingholm,-36.96456984,174.63077158,Auckland-University,-36.85143057,174.76906469,17.59139567587563,Waitakere,Waitakere,Auckland,Auckland
E1363,Mangere South East,Auckland-University,TRAIN,24,EDUCATION,Mangere South East,-36.98695925,174.82743938,Auckland-University,-36.85143057,174.76906469,15.938570709197053,Manukau,Waitakere,Auckland,Auckland
E1364,Botany Downs East,Auckland-University,TRAIN,6,EDUCATION,Botany Downs East,-36.91003877,174.92177547,Auckland-University,-36.85143057,174.76906469,15.065108068031016,Manukau,Waitakere,Auckland,Auckland
E1369,Cockle Bay,Auckland-University,TRAIN,9,EDUCATION,Cockle Bay,-36.89765568,174.94328238,Auckland-University,-36.85143057,174.76906469,16.326938665556487,Manukau,Waitakere,Auckland,Auckland
E1372,Northpark North,Auckland-University,TRAIN,6,EDUCATION,Northpark North,-36.91724964,174.92247912,Auckland-University,-36.85143057,174.76906469,15.483460680686793,Manukau,Waitakere,Auckland,Auckland
E1373,Somerville,Auckland-University,TRAIN,9,EDUCATION,Somerville,-36.91234246,174.93394109,Auckland-University,-36.85143057,174.76906469,16.15302720106825,Manukau,Waitakere,Auckland,Auckland
E1375,Papatoetoe North,Auckland-University,TRAIN,60,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Auckland-University,-36.85143057,174.76906469,15.084177709759786,Manukau,Waitakere,Auckland,Auckland
E1377,Aorere South,Auckland-University,TRAIN,42,EDUCATION,Aorere South,-36.98140868,174.83755849,Auckland-University,-36.85143057,174.76906469,15.68327246936887,Manukau,Waitakere,Auckland,Auckland
E1379,Otara Central,Auckland-University,TRAIN,6,EDUCATION,Otara Central,-36.95593456,174.87677994,Auckland-University,-36.85143057,174.76906469,15.058665727517793,Manukau,Waitakere,Auckland,Auckland
E1381,Botany North,Auckland-University,TRAIN,12,EDUCATION,Botany North,-36.92502363,174.92612028,Auckland-University,-36.85143057,174.76906469,16.188272956913064,Manukau,Waitakere,Auckland,Auckland
E1382,Papatoetoe West,Auckland-University,TRAIN,54,EDUCATION,Papatoetoe West,-36.98008106,174.84650545,Auckland-University,-36.85143057,174.76906469,15.875762214429605,Manukau,Waitakere,Auckland,Auckland
E1383,Papatoetoe Central,Auckland-University,TRAIN,66,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Auckland-University,-36.85143057,174.76906469,15.816324406828006,Manukau,Waitakere,Auckland,Auckland
E1385,Otara East,Auckland-University,TRAIN,12,EDUCATION,Otara East,-36.95494224,174.88625064,Auckland-University,-36.85143057,174.76906469,15.525865159627195,Manukau,Waitakere,Auckland,Auckland
E1387,Botany East,Auckland-University,TRAIN,6,EDUCATION,Botany East,-36.93221968,174.92259922,Auckland-University,-36.85143057,174.76906469,16.34407848040102,Manukau,Waitakere,Auckland,Auckland
E1390,Papatoetoe East,Auckland-University,TRAIN,33,EDUCATION,Papatoetoe East,-36.97237736,174.87353637,Auckland-University,-36.85143057,174.76906469,16.344371027535836,Manukau,Waitakere,Auckland,Auckland
E1391,Otara South,Auckland-University,TRAIN,9,EDUCATION,Otara South,-36.96833434,174.87640961,Auckland-University,-36.85143057,174.76906469,16.126499729449122,Manukau,Waitakere,Auckland,Auckland
E1392,Ferguson,Auckland-University,TRAIN,12,EDUCATION,Ferguson,-36.966167,174.88252157,Auckland-University,-36.85143057,174.76906469,16.264296409439222,Manukau,Waitakere,Auckland,Auckland
E1393,Papatoetoe South West,Auckland-University,TRAIN,42,EDUCATION,Papatoetoe South West,-36.98945511,174.84681066,Auckland-University,-36.85143057,174.76906469,16.83202051752879,Franklin,Waitakere,Auckland,Auckland
