id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E3,Rangaunu Harbour,Kaitaia East,PASSENGER_IN_VEHICLE,15,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia East,-35.10383477,173.26414302,23.834850779788407,Far North,Far North,Northland,Northland
E12,Peria,Kaitaia East,PASSENGER_IN_VEHICLE,9,EDUCATION,Peria,-35.12407747,173.44813792,Kaitaia East,-35.10383477,173.26414302,16.886588812542385,Far North,Far North,Northland,Northland
E13,North Cape,Kaitaia West,PASSENGER_IN_VEHICLE,6,EDUCATION,North Cape,-34.50545276,172.77554997,Kaitaia West,-35.12178170000001,173.26717397,81.92088293451681,Far North,Far North,Northland,Northland
E14,Rangaunu Harbour,Kaitaia West,PASSENGER_IN_VEHICLE,45,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia West,-35.12178170000001,173.26717397,25.72425126898446,Far North,Far North,Northland,Northland
E24,Peria,Kaitaia West,PASSENGER_IN_VEHICLE,15,EDUCATION,Peria,-35.12407747,173.44813792,Kaitaia West,-35.12178170000001,173.26717397,16.46037768643592,Far North,Far North,Northland,Northland
E27,Karikari Peninsula,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Rangaunu Harbour,-34.91627744,173.13744282,23.68004921356153,Far North,Far North,Northland,Northland
E28,Kaitaia East,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaitaia East,-35.10383477,173.26414302,Rangaunu Harbour,-34.91627744,173.13744282,23.834850779788407,Far North,Far North,Northland,Northland
E29,Kaitaia West,Rangaunu Harbour,PASSENGER_IN_VEHICLE,12,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangaunu Harbour,-34.91627744,173.13744282,25.72425126898446,Far North,Far North,Northland,Northland
E43,Peria,Taumarumaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Peria,-35.12407747,173.44813792,Taumarumaru,-34.99672682,173.50774402,15.164431129054842,Far North,Far North,Northland,Northland
E51,Herekino-Takahue,Tangonge,PASSENGER_IN_VEHICLE,18,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Tangonge,-35.12314727,173.21860407,15.817040538354735,Far North,Far North,Northland,Northland
E60,Mangakahia-Hukerenui,Whangarei Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Whangarei Central,-35.72846995,174.32430322,30.26472599891327,Whangarei,Whangarei,Northland,Northland
E61,Whangaruru,Whangarei Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Whangaruru,-35.48991999,174.33501130000005,Whangarei Central,-35.72846995,174.32430322,26.543203308528863,Whangarei,Whangarei,Northland,Northland
E63,Hikurangi,Whangarei Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Hikurangi,-35.59448279999999,174.28716175,Whangarei Central,-35.72846995,174.32430322,15.27187691795924,Whangarei,Whangarei,Northland,Northland
E65,Maungatapere,Whangarei Central,PASSENGER_IN_VEHICLE,33,EDUCATION,Maungatapere,-35.76206371,174.15473729,Whangarei Central,-35.72846995,174.32430322,15.75234482005794,Whangarei,Whangarei,Northland,Northland
E67,Matapouri-Tutukaka,Whangarei Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Matapouri-Tutukaka,-35.59792832,174.47802227,Whangarei Central,-35.72846995,174.32430322,20.08867474181131,Whangarei,Whangarei,Northland,Northland
E87,Ngunguru,Whangarei Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Ngunguru,-35.62462501,174.51474389,Whangarei Central,-35.72846995,174.32430322,20.717972821814662,Whangarei,Whangarei,Northland,Northland
E89,Oakleigh-Mangapai,Whangarei Central,PASSENGER_IN_VEHICLE,30,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland
E95,Bream Bay,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bream Bay,-35.91496801,174.38390319,Whangarei Central,-35.72846995,174.32430322,21.422544221598155,Whangarei,Whangarei,Northland,Northland
E97,Ruakaka,Whangarei Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Ruakaka,-35.87869623,174.45727498,Whangarei Central,-35.72846995,174.32430322,20.56300094624227,Whangarei,Whangarei,Northland,Northland
E98,Bream Head,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bream Head,-35.81913112,174.53591875,Whangarei Central,-35.72846995,174.32430322,21.58928310104837,Whangarei,Whangarei,Northland,Northland
