id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E13,North Cape,Kaitaia West,PASSENGER_IN_VEHICLE,6,EDUCATION,North Cape,-34.50545276,172.77554997,Kaitaia West,-35.12178170000001,173.26717397,81.92088293451681,Far North,Far North,Northland,Northland
E199,Abbey Caves-Glenbervie,Puketotara,PASSENGER_IN_VEHICLE,6,EDUCATION,Abbey Caves-Glenbervie,-35.70399025,174.36122936,Puketotara,-35.25176279999999,173.90330753,65.17625221399895,Whangarei,Far North,Northland,Northland
E1509,Greensboro,Auckland-University,PASSENGER_IN_VEHICLE,6,EDUCATION,Greensboro,-37.78580589,175.31016401,Auckland-University,-36.85143057,174.76906469,114.38623036516924,Hamilton,Waitakere,Waikato,Auckland
E3137,Millwater North,Silverdale (Hamilton City),PASSENGER_IN_VEHICLE,6,EDUCATION,Millwater North,-36.601498299999996,174.67227556,Silverdale (Hamilton City),-37.79128988,175.32912389,144.52516602801253,Rodney,Waikato,Auckland,Waikato
E3138,Millwater South,Silverdale (Hamilton City),PASSENGER_IN_VEHICLE,9,EDUCATION,Millwater South,-36.61231012,174.67000848,Silverdale (Hamilton City),-37.79128988,175.32912389,143.50535156633458,Rodney,Waikato,Auckland,Waikato
E12500,Taurekaitai,Havelock Hills,PASSENGER_IN_VEHICLE,6,EDUCATION,Taurekaitai,-40.20716661,176.53337716,Havelock Hills,-39.68336487,176.88652908,65.56451264265948,Central Hawke's Bay,Hastings city,Hawke's Bay,Hawke's Bay
E13498,Otamatea (Whanganui District),Egmont Showgrounds,PASSENGER_IN_VEHICLE,9,EDUCATION,Otamatea (Whanganui District),-39.90577525,175.02190613,Egmont Showgrounds,-39.57617162,174.26308228,74.51690444308129,Wanganui,South Taranaki,Manawatu-Wanganui,Taranaki
E13500,St Johns Hill West,Egmont Showgrounds,PASSENGER_IN_VEHICLE,9,EDUCATION,St Johns Hill West,-39.92023434,175.030642,Egmont Showgrounds,-39.57617162,174.26308228,75.95905868251025,Wanganui,South Taranaki,Manawatu-Wanganui,Taranaki
E13501,College Estate,Egmont Showgrounds,PASSENGER_IN_VEHICLE,9,EDUCATION,College Estate,-39.9305007,175.03470499,Egmont Showgrounds,-39.57617162,174.26308228,76.83415346393954,Wanganui,South Taranaki,Manawatu-Wanganui,Taranaki
E13741,Mokai Patea,Kimbolton North,PASSENGER_IN_VEHICLE,6,EDUCATION,Mokai Patea,-39.59566818,175.89442958,Kimbolton North,-40.2074565,175.58214784,73.05728120299966,Rangitikei,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui
E17959,Awatere,Witherlea East,PASSENGER_IN_VEHICLE,9,EDUCATION,Awatere,-42.09611412,173.2944504,Witherlea East,-41.53819682,173.95859480000001,82.93235959269347,Marlborough,Marlborough,Marlborough,Marlborough
E20950,Allenton East,Timaru Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Allenton East,-43.89118299,171.75756446,Timaru Central,-44.39838399,171.2514175,69.36681839194699,Ashburton,Timaru,Canterbury,Canterbury
E20976,Oamaru North Milner Park,Timaru Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Oamaru North Milner Park,-45.06404471,171.0000369,Timaru Central,-44.39838399,171.2514175,76.63543530543946,Waitaki,Timaru,Otago,Canterbury
E22022,Riversdale-Piano Flat,Gore West,PASSENGER_IN_VEHICLE,6,EDUCATION,Riversdale-Piano Flat,-45.48645863,169.03162811,Gore West,-46.10626401,168.92356176,69.42654933603336,Southland,Gore,Southland,Southland
E22064,Mossburn,Wyndham-Catlins,PASSENGER_IN_VEHICLE,15,EDUCATION,Mossburn,-45.5465414,168.37465706,Wyndham-Catlins,-46.47283276,168.99193119999995,113.49501944592899,Southland,Southland,Southland,Southland
E22065,Lumsden-Balfour,Wyndham-Catlins,PASSENGER_IN_VEHICLE,15,EDUCATION,Lumsden-Balfour,-45.74921739,168.61002109,Wyndham-Catlins,-46.47283276,168.99193119999995,85.67893468329405,Southland,Southland,Southland,Southland
