id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E3,Rangaunu Harbour,Kaitaia East,PASSENGER_IN_VEHICLE,15,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia East,-35.10383477,173.26414302,23.834850779788407,Far North,Far North,Northland,Northland
E11,Herekino-Takahue,Kaitaia East,PASSENGER_IN_VEHICLE,9,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Kaitaia East,-35.10383477,173.26414302,13.708926972266053,Far North,Far North,Northland,Northland
E12,Peria,Kaitaia East,PASSENGER_IN_VEHICLE,9,EDUCATION,Peria,-35.12407747,173.44813792,Kaitaia East,-35.10383477,173.26414302,16.886588812542385,Far North,Far North,Northland,Northland
E13,North Cape,Kaitaia West,PASSENGER_IN_VEHICLE,6,EDUCATION,North Cape,-34.50545276,172.77554997,Kaitaia West,-35.12178170000001,173.26717397,81.92088293451681,Far North,Far North,Northland,Northland
E14,Rangaunu Harbour,Kaitaia West,PASSENGER_IN_VEHICLE,45,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Kaitaia West,-35.12178170000001,173.26717397,25.72425126898446,Far North,Far North,Northland,Northland
E17,Ahipara,Kaitaia West,PASSENGER_IN_VEHICLE,30,EDUCATION,Ahipara,-35.15951697,173.16091938,Kaitaia West,-35.12178170000001,173.26717397,10.533400888378196,Far North,Far North,Northland,Northland
E23,Herekino-Takahue,Kaitaia West,PASSENGER_IN_VEHICLE,24,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Kaitaia West,-35.12178170000001,173.26717397,12.184652992566946,Far North,Far North,Northland,Northland
E24,Peria,Kaitaia West,PASSENGER_IN_VEHICLE,15,EDUCATION,Peria,-35.12407747,173.44813792,Kaitaia West,-35.12178170000001,173.26717397,16.46037768643592,Far North,Far North,Northland,Northland
E27,Karikari Peninsula,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Rangaunu Harbour,-34.91627744,173.13744282,23.68004921356153,Far North,Far North,Northland,Northland
E28,Kaitaia East,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaitaia East,-35.10383477,173.26414302,Rangaunu Harbour,-34.91627744,173.13744282,23.834850779788407,Far North,Far North,Northland,Northland
E29,Kaitaia West,Rangaunu Harbour,PASSENGER_IN_VEHICLE,12,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangaunu Harbour,-34.91627744,173.13744282,25.72425126898446,Far North,Far North,Northland,Northland
E40,Karikari Peninsula,Taumarumaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Taumarumaru,-34.99672682,173.50774402,11.752228901778135,Far North,Far North,Northland,Northland
E43,Peria,Taumarumaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Peria,-35.12407747,173.44813792,Taumarumaru,-34.99672682,173.50774402,15.164431129054842,Far North,Far North,Northland,Northland
E51,Herekino-Takahue,Tangonge,PASSENGER_IN_VEHICLE,18,EDUCATION,Herekino-Takahue,-35.18964254,173.37240745,Tangonge,-35.12314727,173.21860407,15.817040538354735,Far North,Far North,Northland,Northland
E60,Mangakahia-Hukerenui,Whangarei Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Whangarei Central,-35.72846995,174.32430322,30.26472599891327,Whangarei,Whangarei,Northland,Northland
E61,Whangaruru,Whangarei Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Whangaruru,-35.48991999,174.33501130000005,Whangarei Central,-35.72846995,174.32430322,26.543203308528863,Whangarei,Whangarei,Northland,Northland
E62,Matarau,Whangarei Central,PASSENGER_IN_VEHICLE,57,EDUCATION,Matarau,-35.66728748,174.20987157,Whangarei Central,-35.72846995,174.32430322,12.371841060173596,Whangarei,Whangarei,Northland,Northland
E63,Hikurangi,Whangarei Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Hikurangi,-35.59448279999999,174.28716175,Whangarei Central,-35.72846995,174.32430322,15.27187691795924,Whangarei,Whangarei,Northland,Northland
E64,Kauri,Whangarei Central,PASSENGER_IN_VEHICLE,36,EDUCATION,Kauri,-35.62944367,174.28665672,Whangarei Central,-35.72846995,174.32430322,11.524296190570615,Whangarei,Whangarei,Northland,Northland
E65,Maungatapere,Whangarei Central,PASSENGER_IN_VEHICLE,33,EDUCATION,Maungatapere,-35.76206371,174.15473729,Whangarei Central,-35.72846995,174.32430322,15.75234482005794,Whangarei,Whangarei,Northland,Northland
E67,Matapouri-Tutukaka,Whangarei Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Matapouri-Tutukaka,-35.59792832,174.47802227,Whangarei Central,-35.72846995,174.32430322,20.08867474181131,Whangarei,Whangarei,Northland,Northland
E68,Kiripaka,Whangarei Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Kiripaka,-35.64674958,174.40287423,Whangarei Central,-35.72846995,174.32430322,11.529319394903894,Whangarei,Whangarei,Northland,Northland
E87,Ngunguru,Whangarei Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Ngunguru,-35.62462501,174.51474389,Whangarei Central,-35.72846995,174.32430322,20.717972821814662,Whangarei,Whangarei,Northland,Northland
E89,Oakleigh-Mangapai,Whangarei Central,PASSENGER_IN_VEHICLE,30,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland
E94,Parua Bay,Whangarei Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Parua Bay,-35.76001844,174.42812257,Whangarei Central,-35.72846995,174.32430322,10.0048181178566,Whangarei,Whangarei,Northland,Northland
E95,Bream Bay,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bream Bay,-35.91496801,174.38390319,Whangarei Central,-35.72846995,174.32430322,21.422544221598155,Whangarei,Whangarei,Northland,Northland
E97,Ruakaka,Whangarei Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Ruakaka,-35.87869623,174.45727498,Whangarei Central,-35.72846995,174.32430322,20.56300094624227,Whangarei,Whangarei,Northland,Northland
E98,Bream Head,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Bream Head,-35.81913112,174.53591875,Whangarei Central,-35.72846995,174.32430322,21.58928310104837,Whangarei,Whangarei,Northland,Northland
E110,Whakarara,Kerikeri Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Whakarara,-35.0629133,173.84991312,Kerikeri Central,-35.22507309,173.95096304,20.23729059643323,Far North,Far North,Northland,Northland
E111,Kaeo,Kerikeri Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Kaeo,-35.15410315,173.74331968,Kerikeri Central,-35.22507309,173.95096304,20.45309740066037,Far North,Far North,Northland,Northland
E112,Omahuta Forest-Horeke,Kerikeri Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Omahuta Forest-Horeke,-35.28834375,173.61780248,Kerikeri Central,-35.22507309,173.95096304,31.05792396360032,Far North,Far North,Northland,Northland
E114,Okaihau,Kerikeri Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Okaihau,-35.28661159,173.79081555,Kerikeri Central,-35.22507309,173.95096304,16.070930041679805,Far North,Far North,Northland,Northland
E115,Rangitane-Purerua,Kerikeri Central,PASSENGER_IN_VEHICLE,27,EDUCATION,Rangitane-Purerua,-35.13418331,173.9391431,Kerikeri Central,-35.22507309,173.95096304,10.163415492352264,Far North,Far North,Northland,Northland
E121,Ohaeawai-Waimate North,Kerikeri Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Ohaeawai-Waimate North,-35.33520904,173.85992372,Kerikeri Central,-35.22507309,173.95096304,14.773957746695912,Far North,Far North,Northland,Northland
E124,Pakaraka,Kerikeri Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Pakaraka,-35.36746635,173.98446287,Kerikeri Central,-35.22507309,173.95096304,16.122654607126965,Far North,Far North,Northland,Northland
E135,Kaeo,Whakapaku,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaeo,-35.15410315,173.74331968,Whakapaku,-35.04987698,173.66299855,13.70059741650416,Far North,Far North,Northland,Northland
E137,Whakarara,Kaeo,PASSENGER_IN_VEHICLE,9,EDUCATION,Whakarara,-35.0629133,173.84991312,Kaeo,-35.15410315,173.74331968,14.029730818916745,Far North,Far North,Northland,Northland
E142,Okaihau,Kaikohe,PASSENGER_IN_VEHICLE,6,EDUCATION,Okaihau,-35.28661159,173.79081555,Kaikohe,-35.40792422,173.79767516,13.503688546081333,Far North,Far North,Northland,Northland
E144,Waima Forest,Kaikohe,PASSENGER_IN_VEHICLE,15,EDUCATION,Waima Forest,-35.48716638,173.62952632,Kaikohe,-35.40792422,173.79767516,17.596699348562687,Far North,Far North,Northland,Northland
E156,Omahuta Forest-Horeke,Okaihau,PASSENGER_IN_VEHICLE,12,EDUCATION,Omahuta Forest-Horeke,-35.28834375,173.61780248,Okaihau,-35.28661159,173.79081555,15.704606746630134,Far North,Far North,Northland,Northland
E161,Ngapuhi,Okaihau,PASSENGER_IN_VEHICLE,9,EDUCATION,Ngapuhi,-35.4228326,173.76534835,Okaihau,-35.28661159,173.79081555,15.32215411826256,Far North,Far North,Northland,Northland
E162,Kaikohe,Okaihau,PASSENGER_IN_VEHICLE,30,EDUCATION,Kaikohe,-35.40792422,173.79767516,Okaihau,-35.28661159,173.79081555,13.503688546081333,Far North,Far North,Northland,Northland
E175,Waipoua Forest,Hokianga South,PASSENGER_IN_VEHICLE,6,EDUCATION,Waipoua Forest,-35.58128435,173.51134902,Hokianga South,-35.46801387,173.48438703,12.829271287314038,Far North,Far North,Northland,Northland
E184,Okaihau,Puketotara,PASSENGER_IN_VEHICLE,9,EDUCATION,Okaihau,-35.28661159,173.79081555,Puketotara,-35.25176279999999,173.90330753,10.923018217158573,Far North,Far North,Northland,Northland
E185,Rangitane-Purerua,Puketotara,PASSENGER_IN_VEHICLE,18,EDUCATION,Rangitane-Purerua,-35.13418331,173.9391431,Puketotara,-35.25176279999999,173.90330753,13.473673101227579,Far North,Far North,Northland,Northland
E193,Pakaraka,Puketotara,PASSENGER_IN_VEHICLE,6,EDUCATION,Pakaraka,-35.36746635,173.98446287,Puketotara,-35.25176279999999,173.90330753,14.824080260736086,Far North,Far North,Northland,Northland
E195,Matarau,Puketotara,PASSENGER_IN_VEHICLE,15,EDUCATION,Matarau,-35.66728748,174.20987157,Puketotara,-35.25176279999999,173.90330753,53.90514292894724,Whangarei,Far North,Northland,Northland
E196,Granfield Reserve,Puketotara,PASSENGER_IN_VEHICLE,9,EDUCATION,Granfield Reserve,-35.69015065,174.29505823,Puketotara,-35.25176279999999,173.90330753,60.28904576969469,Whangarei,Far North,Northland,Northland
E199,Abbey Caves-Glenbervie,Puketotara,PASSENGER_IN_VEHICLE,6,EDUCATION,Abbey Caves-Glenbervie,-35.70399025,174.36122936,Puketotara,-35.25176279999999,173.90330753,65.17625221399895,Whangarei,Far North,Northland,Northland
E209,Kaikohe,Puketona-Waitangi,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaikohe,-35.40792422,173.79767516,Puketona-Waitangi,-35.27991822,174.00095246,23.29239580512797,Far North,Far North,Northland,Northland
E213,Puketona-Waitangi,Ohaeawai-Waimate North,PASSENGER_IN_VEHICLE,9,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Ohaeawai-Waimate North,-35.33520904,173.85992372,14.19743686459466,Far North,Far North,Northland,Northland
E214,Ngapuhi,Ohaeawai-Waimate North,PASSENGER_IN_VEHICLE,12,EDUCATION,Ngapuhi,-35.4228326,173.76534835,Ohaeawai-Waimate North,-35.33520904,173.85992372,12.978882986072474,Far North,Far North,Northland,Northland
E216,Pakaraka,Ohaeawai-Waimate North,PASSENGER_IN_VEHICLE,15,EDUCATION,Pakaraka,-35.36746635,173.98446287,Ohaeawai-Waimate North,-35.33520904,173.85992372,11.850650770192836,Far North,Far North,Northland,Northland
E217,Mataraua Forest,Ohaeawai-Waimate North,PASSENGER_IN_VEHICLE,9,EDUCATION,Mataraua Forest,-35.54715526,173.80536516,Ohaeawai-Waimate North,-35.33520904,173.85992372,24.08004374984261,Far North,Far North,Northland,Northland
E640,Matawaia-Taumarere,Kawakawa,PASSENGER_IN_VEHICLE,27,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Kawakawa,-35.37897674,174.07575504,16.97433678803134,Far North,Far North,Northland,Northland
E649,Matawaia-Taumarere,Opua (Far North District),PASSENGER_IN_VEHICLE,12,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Opua (Far North District),-35.32270229,174.10002605,23.268864940327557,Far North,Far North,Northland,Northland
E656,Russell Forest-Rawhiti,Matawaia-Taumarere,PASSENGER_IN_VEHICLE,6,EDUCATION,Russell Forest-Rawhiti,-35.36879174,174.22606034,Matawaia-Taumarere,-35.49406405,173.95266307,28.41854350344391,Far North,Far North,Northland,Northland
E657,Matawaia-Taumarere,Moerewa,PASSENGER_IN_VEHICLE,9,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Moerewa,-35.38372176,174.02517066,13.91723715296035,Far North,Far North,Northland,Northland
E663,Tikipunga North,Maromaku,PASSENGER_IN_VEHICLE,9,EDUCATION,Tikipunga North,-35.68085136,174.32304772,Maromaku,-35.47825535,174.14132759999995,27.88495106748661,Whangarei,Far North,Northland,Northland
E666,Moerewa,Russell Forest-Rawhiti,PASSENGER_IN_VEHICLE,6,EDUCATION,Moerewa,-35.38372176,174.02517066,Russell Forest-Rawhiti,-35.36879174,174.22606034,18.28911464561548,Far North,Far North,Northland,Northland
