id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1
E964,Tikipunga South,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Tikipunga South,-35.69457731,174.33166497,Auckland-University,-36.85143057,174.76906469,134.47919611155731,Whangarei,Waitakere,Northland,Auckland
E968,Cape Rodney,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Cape Rodney,-36.25433822,174.62638047,Auckland-University,-36.85143057,174.76906469,67.60583338461552,Rodney,Waitakere,Auckland,Auckland
E1497,Tamahere North,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Tamahere North,-37.8125973,175.35271026,Auckland-University,-36.85143057,174.76906469,118.68173085826952,Waikato,Waitakere,Waikato,Auckland
E1498,Flagstaff South,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Flagstaff South,-37.729433,175.23989195,Auckland-University,-36.85143057,174.76906469,106.14249241822662,Hamilton,Waitakere,Waikato,Auckland
E1499,Rototuna Central,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Rototuna Central,-37.72662295,175.26539165,Auckland-University,-36.85143057,174.76906469,106.76319101368428,Hamilton,Waitakere,Waikato,Auckland
E1503,Fairview Downs,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Fairview Downs,-37.76127248,175.30316917,Auckland-University,-36.85143057,174.76906469,111.65443587838828,Hamilton,Waitakere,Waikato,Auckland
E1504,Kahikatea,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Kahikatea,-37.80133598,175.25054092,Auckland-University,-36.85143057,174.76906469,113.88108815837569,Hamilton,Waitakere,Waikato,Auckland
E1506,Peachgrove,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Peachgrove,-37.77692046,175.2973258,Auckland-University,-36.85143057,174.76906469,113.01676979988564,Hamilton,Waitakere,Waikato,Auckland
E1510,Melville North,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Melville North,-37.81091872,175.27938651,Auckland-University,-36.85143057,174.76906469,115.83839313838122,Hamilton,Waitakere,Waikato,Auckland
E1514,Hillcrest East (Hamilton City),Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Hillcrest East (Hamilton City),-37.79610513,175.32167122,Auckland-University,-36.85143057,174.76906469,115.85152174444526,Hamilton,Waitakere,Waikato,Auckland
E1515,Glenview,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Glenview,-37.81914877,175.29054836,Auckland-University,-36.85143057,174.76906469,117.06593820635294,Hamilton,Waitakere,Waikato,Auckland
E1516,Fitzroy ,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Fitzroy,-37.81785453,175.30086297,Auckland-University,-36.85143057,174.76906469,117.29635838194888,Hamilton,Waitakere,Waikato,Auckland
