id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W27373,Otara-Tirohanga ,Otara-Tirohanga ,WALK_OR_JOG,9,EDUCATION,Otara-Tirohanga,-38.02845968,177.34799230000004,Otara-Tirohanga,-38.02845968,177.34799230000004,0.0,Opotiki,Opotiki,Bay of Plenty,Bay of Plenty,4
W27580,Te Kuiti West,Te Kuiti West,WALK_OR_JOG,27,EDUCATION,Te Kuiti West,-38.33639894,175.16019027,Te Kuiti West,-38.33639894,175.16019027,0.0,Waitomo,Waitomo,Waikato,Waikato,4
W27621,Moananui,Tokoroa Central,WALK_OR_JOG,6,EDUCATION,Moananui,-38.23905279,175.8629699,Tokoroa Central,-38.2230221,175.8734232,2.0027696765688834,South Waikato,South Waikato,Waikato,Waikato,9
W27682,Kuirau,Rotorua Central,WALK_OR_JOG,30,EDUCATION,Kuirau,-38.13474084,176.24242829,Rotorua Central,-38.13568521,176.25424012,1.0383976713635072,Rotorua,Rotorua,Waikato,Bay of Plenty,29
W27810,Mountview,Mountview,WALK_OR_JOG,6,EDUCATION,Mountview,-38.68673952,176.09245067,Mountview,-38.68673952,176.09245067,0.0,Taupo,Taupo,Waikato,Waikato,17
W27948,Taumarunui Central,Taumarunui Central,WALK_OR_JOG,48,EDUCATION,Taumarunui Central,-38.88792031,175.26436605,Taumarunui Central,-38.88792031,175.26436605,0.0,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,4
W29930,Te Hapara East,Gisborne Central,WALK_OR_JOG,30,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Gisborne Central,-38.66778237,178.02299313,1.4004478113502266,Gisborne,Gisborne,Gisborne,Gisborne,22
W30368,Tareha Reserve,Taradale South,WALK_OR_JOG,12,EDUCATION,Tareha Reserve,-39.54400792,176.85143036,Taradale South,-39.54323393,176.82989073,1.848959865965352,Hastings,Hastings,Hawke's Bay,Hawke's Bay,71
W31457,Waipukurau East,Waipukurau West,WALK_OR_JOG,27,EDUCATION,Waipukurau East,-40.00231546,176.56027065,Waipukurau West,-39.99738364,176.54048302,1.7724869214678274,Central Hawke's Bay,Central Hawke's Bay,Hawke's Bay,Hawke's Bay,3
W34679,Solway South,Masterton Central,WALK_OR_JOG,15,EDUCATION,Solway South,-40.96910555,175.63403571,Masterton Central,-40.95047108,175.66167048,3.1109874607841617,Masterton,Masterton,Wellington,Wellington,21
W31923,Dannevirke East,Dannevirke East,WALK_OR_JOG,96,EDUCATION,Dannevirke East,-40.21019552,176.10213546,Dannevirke East,-40.21019552,176.10213546,0.0,Tararua,Tararua,Manawatu-Wanganui,Manawatu-Wanganui,4
W32079,Welbourn,New Plymouth Central,WALK_OR_JOG,78,EDUCATION,Welbourn,-39.08571024,174.09311599999995,New Plymouth Central,-39.05700192,174.07537454,3.540619801023281,New Plymouth,New Plymouth,Taranaki,Taranaki,45
W32536,Stratford South,Stratford Central,WALK_OR_JOG,9,EDUCATION,Stratford South,-39.34903873,174.28515816,Stratford Central,-39.337596399999995,174.28910646,1.3168528577101628,Stratford,Stratford,Taranaki,Taranaki,8
W32694,Egmont Showgrounds,Hawera Central,WALK_OR_JOG,9,EDUCATION,Egmont Showgrounds,-39.57617162,174.26308228,Hawera Central,-39.59042249,174.28314512,2.3381981203381788,South Taranaki,South Taranaki,Taranaki,Taranaki,15
W32792,Manutahi-Waitotora,Manutahi-Waitotora,WALK_OR_JOG,30,EDUCATION,Manutahi-Waitotora,-39.78384701,174.57529167,Manutahi-Waitotora,-39.78384701,174.57529167,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki,2
W32831,Whanganui Central,Whanganui Central,WALK_OR_JOG,39,EDUCATION,Whanganui Central,-39.93513676,175.04701799,Whanganui Central,-39.93513676,175.04701799,0.0,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,23
W33216,Marton South,Marton North,WALK_OR_JOG,15,EDUCATION,Marton South,-40.08428893,175.38541594,Marton North,-40.06299097,175.37098077,2.6677937470736413,Rangitikei,Rangitikei,Manawatu-Wanganui,Manawatu-Wanganui,3
W33495,Milson North,Tremaine,WALK_OR_JOG,9,EDUCATION,Milson North,-40.32708272,175.60731249,Tremaine,-40.33969042,175.59865691,1.5822872861193762,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,80
W35070,Otaki,Otaki,WALK_OR_JOG,66,EDUCATION,Otaki,-40.75304139,175.13966802,Otaki,-40.75304139,175.13966802,0.0,Kapiti Coast,Kapiti Coast,Wellington,Wellington,55
W34546,Pipitea-Kaiwharawhara,Thorndon,WALK_OR_JOG,42,EDUCATION,Pipitea-Kaiwharawhara,-41.27624822,174.78772639,Thorndon,-41.27246445,174.77422734,1.204014696799054,Wellington,Wellington,Wellington,Wellington,484
