id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W1,Rangaunu Harbour,North Cape,DRIVE_OWN_VEHICLE,9,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,North Cape,-34.50545276,172.77554997,56.40066999729132,Far North,Far North,Northland,Northland,9
W2,Kaitaia West,North Cape,DRIVE_OWN_VEHICLE,9,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,North Cape,-34.50545276,172.77554997,81.92088293451681,Far North,Far North,Northland,Northland,39
W12,Taumarumaru,Rangaunu Harbour,DRIVE_OWN_VEHICLE,18,EDUCATION,Taumarumaru,-34.99672682,173.50774402,Rangaunu Harbour,-34.91627744,173.13744282,34.91249001820793,Far North,Far North,Northland,Northland,29
W47,Kaikohe,Kaitaia East,DRIVE_OWN_VEHICLE,15,EDUCATION,Kaikohe,-35.40792422,173.79767516,Kaitaia East,-35.10383477,173.26414302,59.077866919855616,Far North,Far North,Northland,Northland,46
W71,Whakarara,Kaikohe,DRIVE_OWN_VEHICLE,12,EDUCATION,Whakarara,-35.0629133,173.84991312,Kaikohe,-35.40792422,173.79767516,38.65571716369585,Far North,Far North,Northland,Northland,9
W72,Kaeo,Kaikohe,DRIVE_OWN_VEHICLE,6,EDUCATION,Kaeo,-35.15410315,173.74331968,Kaikohe,-35.40792422,173.79767516,28.65163323166534,Far North,Far North,Northland,Northland,11
W86,Puketona-Waitangi,Kaikohe,DRIVE_OWN_VEHICLE,24,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Kaikohe,-35.40792422,173.79767516,23.29239580512797,Far North,Far North,Northland,Northland,146
W93,Matawaia-Taumarere,Kaikohe,DRIVE_OWN_VEHICLE,18,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Kaikohe,-35.40792422,173.79767516,16.995148262140464,Far North,Far North,Northland,Northland,9
W193,Whangaruru,Kawakawa,DRIVE_OWN_VEHICLE,6,EDUCATION,Whangaruru,-35.48991999,174.33501130000005,Kawakawa,-35.37897674,174.07575504,26.530947892469268,Whangarei,Far North,Northland,Northland,15
W386,Mangakahia-Hukerenui,Whangarei Central,DRIVE_OWN_VEHICLE,96,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Whangarei Central,-35.72846995,174.32430322,30.26472599891327,Whangarei,Whangarei,Northland,Northland,11
W405,Mairtown,Whangarei Central,DRIVE_OWN_VEHICLE,228,EDUCATION,Mairtown,-35.70451425,174.32430453,Whangarei Central,-35.72846995,174.32430322,2.6637523068437168,Whangarei,Whangarei,Northland,Northland,468
W415,Oakleigh-Mangapai,Whangarei Central,DRIVE_OWN_VEHICLE,225,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland,17
W423,Ruakaka,Whangarei Central,DRIVE_OWN_VEHICLE,114,EDUCATION,Ruakaka,-35.87869623,174.45727498,Whangarei Central,-35.72846995,174.32430322,20.56300094624227,Whangarei,Whangarei,Northland,Northland,43
W425,Waipu,Whangarei Central,DRIVE_OWN_VEHICLE,81,EDUCATION,Waipu,-36.03330412,174.45082085,Whangarei Central,-35.72846995,174.32430322,35.76122204449049,Whangarei,Whangarei,Northland,Northland,11
W428,Dargaville,Whangarei Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Dargaville,-35.93920158,173.86524045,Whangarei Central,-35.72846995,174.32430322,47.556874150119036,Kaipara,Whangarei,Northland,Northland,8
W1116,Kaiwaka,Maungaturoto,DRIVE_OWN_VEHICLE,24,EDUCATION,Kaiwaka,-36.20144738,174.41954369,Maungaturoto,-36.10952458,174.34693916,12.122985640016177,Kaipara,Kaipara,Northland,Northland,15
W50093,Richmond (Invercargill City),Invercargill Central,DRIVE_OWN_VEHICLE,597,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Invercargill Central,-46.41489239,168.32850731,3.2336411984953366,Invercargill,Invercargill,Southland,Southland,437
W1123,Mangawhai,Mangawhai Heads,DRIVE_OWN_VEHICLE,21,EDUCATION,Mangawhai,-36.12486297,174.57648718,Mangawhai Heads,-36.09442027,174.58406666,3.452873565018108,Kaipara,Kaipara,Northland,Northland,23
W1124,Cape Rodney,Mangawhai Heads,DRIVE_OWN_VEHICLE,12,EDUCATION,Cape Rodney,-36.25433822,174.62638047,Mangawhai Heads,-36.09442027,174.58406666,18.18315235000976,Rodney,Kaipara,Auckland,Northland,24
