id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W2,Kaitaia West,North Cape,DRIVE_OWN_VEHICLE,9,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,North Cape,-34.50545276,172.77554997,81.92088293451681,Far North,Far North,Northland,Northland,39
W47,Kaikohe,Kaitaia East,DRIVE_OWN_VEHICLE,15,EDUCATION,Kaikohe,-35.40792422,173.79767516,Kaitaia East,-35.10383477,173.26414302,59.077866919855616,Far North,Far North,Northland,Northland,46
W86,Puketona-Waitangi,Kaikohe,DRIVE_OWN_VEHICLE,24,EDUCATION,Puketona-Waitangi,-35.27991822,174.00095246,Kaikohe,-35.40792422,173.79767516,23.29239580512797,Far North,Far North,Northland,Northland,146
W403,Kensington (Whangarei District),Whangarei Central,DRIVE_OWN_VEHICLE,306,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Whangarei Central,-35.72846995,174.32430322,2.235870213746053,Whangarei,Whangarei,Northland,Northland,459
W423,Ruakaka,Whangarei Central,DRIVE_OWN_VEHICLE,114,EDUCATION,Ruakaka,-35.87869623,174.45727498,Whangarei Central,-35.72846995,174.32430322,20.56300094624227,Whangarei,Whangarei,Northland,Northland,43
W50093,Richmond (Invercargill City),Invercargill Central,DRIVE_OWN_VEHICLE,597,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Invercargill Central,-46.41489239,168.32850731,3.2336411984953366,Invercargill,Invercargill,Southland,Southland,437
W1171,Warkworth East,Wellsford,DRIVE_OWN_VEHICLE,9,EDUCATION,Warkworth East,-36.40528692,174.66791942,Wellsford,-36.292848299999996,174.52152782,18.116400226595395,Rodney,Rodney,Auckland,Auckland,127
W1530,Epsom East,North Harbour,DRIVE_OWN_VEHICLE,9,EDUCATION,Epsom East,-36.89528995,174.7782585,North Harbour,-36.74630474,174.71502975,17.496343054580528,Waitakere,Waitakere,Auckland,Auckland,16384
W21655,Ostend,Onetangi,DRIVE_OWN_VEHICLE,54,EDUCATION,Ostend,-36.79263832,175.05220466,Onetangi,-36.79584373,175.07839806,2.3594408597381835,Auckland,Auckland,Auckland,Auckland,36
W4892,Huntly East,Penrose,DRIVE_OWN_VEHICLE,6,EDUCATION,Huntly East,-37.55408564,175.16553246,Penrose,-36.91999811,174.82258914,76.76562193753976,Waikato,Waitakere,Waikato,Auckland,47
W21562,Waitohi (Marlborough District),Marlborough Sounds East,DRIVE_OWN_VEHICLE,18,EDUCATION,Waitohi (Marlborough District),-41.2943994,173.99961791,Marlborough Sounds East,-41.321267799999994,174.04011823,4.513276692675234,Marlborough,Marlborough,Marlborough,Marlborough,34
