id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W403,Kensington (Whangarei District),Whangarei Central,DRIVE_OWN_VEHICLE,306,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Whangarei Central,-35.72846995,174.32430322,2.235870213746053,Whangarei,Whangarei,Northland,Northland,447
W50093,Richmond (Invercargill City),Invercargill Central,DRIVE_OWN_VEHICLE,597,EDUCATION,Richmond (Invercargill City),-46.40719619,168.36918138,Invercargill Central,-46.41489239,168.32850731,3.2336411984953366,Invercargill,Invercargill,Southland,Southland,437
W1518,Epsom Central-North,North Harbour,DRIVE_OWN_VEHICLE,18,EDUCATION,Epsom Central-North,-36.88779009,174.76992615,North Harbour,-36.74630474,174.71502975,16.473926318188063,Waitakere,Waitakere,Auckland,Auckland,16130
W24716,Hamilton East Cook,Te Rapa South,DRIVE_OWN_VEHICLE,36,EDUCATION,Hamilton East Cook,-37.7913507,175.30343068,Te Rapa South,-37.76141322,175.24114614,6.406856792974416,Hamilton,Hamilton,Waikato,Waikato,1617
W24889,Maungatapu,Tauranga Central,DRIVE_OWN_VEHICLE,192,EDUCATION,Maungatapu,-37.718326399999995,176.17894876,Tauranga Central,-37.67947411,176.16704264,4.445359897197328,Western Bay of Plenty,,Bay of Plenty,,1062
W27677,Mangakakahi Central,Rotorua Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Mangakakahi Central,-38.12824758,176.23058754,Rotorua Central,-38.13568521,176.25424012,2.227955035295645,Rotorua,Rotorua,Waikato,Bay of Plenty,464
W29930,Te Hapara East,Gisborne Central,DRIVE_OWN_VEHICLE,171,EDUCATION,Te Hapara East,-38.6560244,178.01721277,Gisborne Central,-38.66778237,178.02299313,1.4004478113502266,Gisborne,Gisborne,Gisborne,Gisborne,251
W30378,Omahu-Pakowhai,Karamu,DRIVE_OWN_VEHICLE,12,EDUCATION,Omahu-Pakowhai,-39.56659265,176.82024777,Karamu,-39.62823535,176.88383629,8.755913170799197,Hastings city,Hastings city,Hawke's Bay,Hawke's Bay,1197
W31951,Merrilands,Spotswood,DRIVE_OWN_VEHICLE,9,EDUCATION,Merrilands,-39.06454623,174.10205958,Spotswood,-39.07096507,174.02427884,6.752782768952201,New Plymouth,New Plymouth,Taranaki,Taranaki,453
W32822,Laird Park,Whanganui Central,DRIVE_OWN_VEHICLE,177,EDUCATION,Laird Park,-39.91964278,175.04579452,Whanganui Central,-39.93513676,175.04701799,1.7260077838212151,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,299
W33308,Papaioea South,Palmerston North Central,DRIVE_OWN_VEHICLE,135,EDUCATION,Papaioea South,-40.35209317,175.62547171,Palmerston North Central,-40.35537702,175.61010962,1.35198647524199,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,678
W34476,Korokoro,Thorndon,DRIVE_OWN_VEHICLE,15,EDUCATION,Korokoro,-41.21562751,174.86781402,Thorndon,-41.27246445,174.77422734,10.058179652552694,Hutt city,Wellington,Wellington,Wellington,2856
W39510,Aldinga,Richmond Central (Tasman District),DRIVE_OWN_VEHICLE,48,EDUCATION,Aldinga,-41.31388017,173.22157736,Richmond Central (Tasman District),-41.33750365,173.18938637,3.7584390504698137,Nelson,Tasman,Nelson,Nelson,528
W40344,Yelverton,Renwick,DRIVE_OWN_VEHICLE,15,EDUCATION,Yelverton,-41.51419128,173.93427609,Renwick,-41.50813804,173.82591754,9.047623491214928,Marlborough,Marlborough,Marlborough,Marlborough,268
W40861,Strowan,Jellie Park,DRIVE_OWN_VEHICLE,6,EDUCATION,Strowan,-43.50761954,172.60874654,Jellie Park,-43.51329391,172.58360326,2.123556760189416,Christchurch,Christchurch,Canterbury,Canterbury,5140
W48520,Belleknowes,Dunedin Central,DRIVE_OWN_VEHICLE,198,EDUCATION,Belleknowes,-45.87481662,170.4813773,Dunedin Central,-45.87712471,170.50291221,1.6867740622768352,Dunedin,Dunedin,Otago,Otago,849
