id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W45161,Upper Hurunui,Upper Hurunui,OTHER,6,EDUCATION,Upper Hurunui,-42.93387941,172.54733326,Upper Hurunui,-42.93387941,172.54733326,0.0,Hurunui,Hurunui,Canterbury,Canterbury,1
W45167,Omihi,Omihi,OTHER,6,EDUCATION,Omihi,-42.98563474,172.94683521,Omihi,-42.98563474,172.94683521,0.0,Hurunui,Hurunui,Canterbury,Canterbury,1
W45455,Ashley Gorge,Ashley Gorge,OTHER,9,EDUCATION,Ashley Gorge,-43.284114,172.07365277,Ashley Gorge,-43.284114,172.07365277,0.0,Waimakariri,Waimakariri,Canterbury,Canterbury,1
W45460,Eyrewell,Eyrewell,OTHER,24,EDUCATION,Eyrewell,-43.39853546,172.28813683,Eyrewell,-43.39853546,172.28813683,0.0,Waimakariri,Waimakariri,Canterbury,Canterbury,1
W45804,Waikuku,Waikuku,OTHER,6,EDUCATION,Waikuku,-43.29270375,172.66440938,Waikuku,-43.29270375,172.66440938,0.0,Waimakariri,Waimakariri,Canterbury,Canterbury,1
W46465,Newtons Road,Newtons Road,OTHER,9,EDUCATION,Newtons Road,-43.56941172,172.31944743,Newtons Road,-43.56941172,172.31944743,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47246,Bankside,Bankside,OTHER,99,EDUCATION,Bankside,-43.65857485,172.03741575,Bankside,-43.65857485,172.03741575,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47588,Glenroy-Hororata,Glenroy-Hororata,OTHER,24,EDUCATION,Glenroy-Hororata,-43.48288665,171.78713574,Glenroy-Hororata,-43.48288665,171.78713574,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47626,Charing Cross,Charing Cross,OTHER,15,EDUCATION,Charing Cross,-43.56459027,172.15086518,Charing Cross,-43.56459027,172.15086518,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47665,Southbridge,Southbridge,OTHER,48,EDUCATION,Southbridge,-43.79254412,172.21023844,Southbridge,-43.79254412,172.21023844,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47672,Springston,Springston,OTHER,15,EDUCATION,Springston,-43.65558055,172.37556591,Springston,-43.65558055,172.37556591,0.0,Selwyn,Selwyn,Canterbury,Canterbury,1
W47715,Cairnbrae,Cairnbrae,OTHER,48,EDUCATION,Cairnbrae,-43.66455634,171.77355459,Cairnbrae,-43.66455634,171.77355459,0.0,Ashburton,Ashburton,Canterbury,Canterbury,1
W47745,Hampstead,Winchmore-Wakanui,OTHER,6,EDUCATION,Hampstead,-43.91158863,171.75646729,Winchmore-Wakanui,-43.96318598,171.82829097,8.123515713080026,Ashburton,Ashburton,Canterbury,Canterbury,3
W47765,Ashburton Forks,Ashburton Forks,OTHER,105,EDUCATION,Ashburton Forks,-43.78492258,171.43181981,Ashburton Forks,-43.78492258,171.43181981,0.0,Ashburton,Ashburton,Canterbury,Canterbury,2
