id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W0,North Cape,North Cape,PASSENGER_IN_VEHICLE,9,EDUCATION,North Cape,-34.50545276,172.77554997,North Cape,-34.50545276,172.77554997,0.0,Far North,Far North,Northland,Northland,1
W4,Rangaunu Harbour,Rangaunu Harbour,PASSENGER_IN_VEHICLE,15,EDUCATION,Rangaunu Harbour,-34.91627744,173.13744282,Rangaunu Harbour,-34.91627744,173.13744282,0.0,Far North,Far North,Northland,Northland,2
W9,Kaitaia West,Rangaunu Harbour,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaitaia West,-35.12178170000001,173.26717397,Rangaunu Harbour,-34.91627744,173.13744282,25.72425126898446,Far North,Far North,Northland,Northland,7
W34,Ahipara,Kaitaia East,PASSENGER_IN_VEHICLE,6,EDUCATION,Ahipara,-35.15951697,173.16091938,Kaitaia East,-35.10383477,173.26414302,11.245083253119619,Far North,Far North,Northland,Northland,1
W64,Taemaro-Oruaiti,Taumarumaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Taemaro-Oruaiti,-35.02535123,173.57890377,Taumarumaru,-34.99672682,173.50774402,7.220173614004296,Far North,Far North,Northland,Northland,2
W88,Kaikohe,Kaikohe,PASSENGER_IN_VEHICLE,27,EDUCATION,Kaikohe,-35.40792422,173.79767516,Kaikohe,-35.40792422,173.79767516,0.0,Far North,Far North,Northland,Northland,3
W120,Kerikeri South,Kerikeri Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Kerikeri South,-35.24639884,173.9577874,Kerikeri Central,-35.22507309,173.95096304,2.4509780687247784,Far North,Far North,Northland,Northland,10
W145,Karikari Peninsula,Karikari Peninsula,PASSENGER_IN_VEHICLE,6,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Karikari Peninsula,-34.99527816,173.37873836,0.0,Far North,Far North,Northland,Northland,1
W187,Matawaia-Taumarere,Kawakawa,PASSENGER_IN_VEHICLE,6,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Kawakawa,-35.37897674,174.07575504,16.97433678803134,Far North,Far North,Northland,Northland,1
W209,Kaeo,Kaeo,PASSENGER_IN_VEHICLE,9,EDUCATION,Kaeo,-35.15410315,173.74331968,Kaeo,-35.15410315,173.74331968,0.0,Far North,Far North,Northland,Northland,1
W328,Waipoua Forest,Waipoua Forest,PASSENGER_IN_VEHICLE,9,EDUCATION,Waipoua Forest,-35.58128435,173.51134902,Waipoua Forest,-35.58128435,173.51134902,0.0,Far North,Far North,Northland,Northland,1
W403,Kensington (Whangarei District),Whangarei Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Kensington (Whangarei District),-35.71310137,174.30833235,Whangarei Central,-35.72846995,174.32430322,2.235870213746053,Whangarei,Whangarei,Northland,Northland,46
W415,Oakleigh-Mangapai,Whangarei Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Oakleigh-Mangapai,-35.89588695,174.21595621,Whangarei Central,-35.72846995,174.32430322,21.023876321544968,Whangarei,Whangarei,Northland,Northland,1
W436,Moerewa,Moerewa,PASSENGER_IN_VEHICLE,15,EDUCATION,Moerewa,-35.38372176,174.02517066,Moerewa,-35.38372176,174.02517066,0.0,Far North,Far North,Northland,Northland,2
W655,Kaipara Coastal,Dargaville,PASSENGER_IN_VEHICLE,24,EDUCATION,Kaipara Coastal,-35.72900181,173.65124289,Dargaville,-35.93920158,173.86524045,30.306079078311228,Kaipara,Kaipara,Northland,Northland,3
W656,Maungaru,Dargaville,PASSENGER_IN_VEHICLE,9,EDUCATION,Maungaru,-35.87696287,173.97089153,Dargaville,-35.93920158,173.86524045,11.765872823185925,Kaipara,Kaipara,Northland,Northland,2
W657,Dargaville,Dargaville,PASSENGER_IN_VEHICLE,63,EDUCATION,Dargaville,-35.93920158,173.86524045,Dargaville,-35.93920158,173.86524045,0.0,Kaipara,Kaipara,Northland,Northland,3
W915,Ruakaka,Ruakaka,PASSENGER_IN_VEHICLE,12,EDUCATION,Ruakaka,-35.87869623,174.45727498,Ruakaka,-35.87869623,174.45727498,0.0,Whangarei,Whangarei,Northland,Northland,2
W995,Ngunguru,Matapouri-Tutukaka,PASSENGER_IN_VEHICLE,6,EDUCATION,Ngunguru,-35.62462501,174.51474389,Matapouri-Tutukaka,-35.59792832,174.47802227,4.453332011594348,Whangarei,Whangarei,Northland,Northland,2
W1085,Waipu,Waipu,PASSENGER_IN_VEHICLE,12,EDUCATION,Waipu,-36.03330412,174.45082085,Waipu,-36.03330412,174.45082085,0.0,Whangarei,Whangarei,Northland,Northland,1
W1115,Maungaturoto,Maungaturoto,PASSENGER_IN_VEHICLE,6,EDUCATION,Maungaturoto,-36.10952458,174.34693916,Maungaturoto,-36.10952458,174.34693916,0.0,Kaipara,Kaipara,Northland,Northland,3
W1122,Mangawhai Heads,Mangawhai Heads,PASSENGER_IN_VEHICLE,6,EDUCATION,Mangawhai Heads,-36.09442027,174.58406666,Mangawhai Heads,-36.09442027,174.58406666,0.0,Kaipara,Kaipara,Northland,Northland,1
W1138,Ruawai-Matakohe,Ruawai-Matakohe,PASSENGER_IN_VEHICLE,27,EDUCATION,Ruawai-Matakohe,-36.08477059,174.14649781,Ruawai-Matakohe,-36.08477059,174.14649781,0.0,Kaipara,Kaipara,Northland,Northland,1
W1148,Kaiwaka,Kaiwaka,PASSENGER_IN_VEHICLE,6,EDUCATION,Kaiwaka,-36.20144738,174.41954369,Kaiwaka,-36.20144738,174.41954369,0.0,Kaipara,Kaipara,Northland,Northland,1
W1166,Wellsford,Wellsford,PASSENGER_IN_VEHICLE,12,EDUCATION,Wellsford,-36.292848299999996,174.52152782,Wellsford,-36.292848299999996,174.52152782,0.0,Rodney,Rodney,Auckland,Auckland,3
W1178,Cape Rodney,Warkworth East,PASSENGER_IN_VEHICLE,6,EDUCATION,Cape Rodney,-36.25433822,174.62638047,Warkworth East,-36.40528692,174.66791942,17.19225633465858,Rodney,Rodney,Auckland,Auckland,2
W1184,Warkworth East,Warkworth East,PASSENGER_IN_VEHICLE,27,EDUCATION,Warkworth East,-36.40528692,174.66791942,Warkworth East,-36.40528692,174.66791942,0.0,Rodney,Rodney,Auckland,Auckland,8
W4679,Oranga,Penrose,PASSENGER_IN_VEHICLE,18,EDUCATION,Oranga,-36.91207992,174.80030606,Penrose,-36.91999811,174.82258914,2.16786361337214,Waitakere,Waitakere,Auckland,Auckland,485
W5629,Helensville,South Head,PASSENGER_IN_VEHICLE,9,EDUCATION,Helensville,-36.67496915,174.45425272,South Head,-36.59353204,174.31227374,15.57230383960552,Rodney,Rodney,Auckland,Auckland,3
W22539,Surfdale,Oneroa West,PASSENGER_IN_VEHICLE,21,EDUCATION,Surfdale,-36.79613493,175.02985004,Oneroa West,-36.78767524,174.99965402,2.8486507206886875,Auckland,Auckland,Auckland,Auckland,4
W23249,Awhitu,Awhitu,PASSENGER_IN_VEHICLE,6,EDUCATION,Awhitu,-37.14989636,174.63216856,Awhitu,-37.14989636,174.63216856,0.0,Franklin,Franklin,Auckland,Auckland,1
W23266,Waiuku East,Waiuku Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Waiuku East,-37.25796999,174.73496824,Waiuku Central,-37.25584046,174.72781174,0.6761901312519956,Franklin,Franklin,Auckland,Auckland,3
W24413,Coromandel,Colville,PASSENGER_IN_VEHICLE,9,EDUCATION,Coromandel,-36.75575844,175.49571548,Colville,-36.69966402,175.48157611,6.363430059175638,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,4
W24418,Thames Coast,Thames Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Thames Coast,-37.0047507,175.54379335,Thames Central,-37.14032281,175.54142966,15.076389343859699,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,1
W24424,Totora-Kopu,Thames Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Totora-Kopu,-37.16787966,175.56011763,Thames Central,-37.14032281,175.54142966,3.483132568961279,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,4
W24443,Whitianga North,Whitianga South,PASSENGER_IN_VEHICLE,24,EDUCATION,Whitianga North,-36.82143931,175.6736582,Whitianga South,-36.8336234,175.69356396,2.230356245260785,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,4
W24460,Mercury Bay South,Mercury Bay South,PASSENGER_IN_VEHICLE,6,EDUCATION,Mercury Bay South,-36.97215776,175.71637026,Mercury Bay South,-36.97215776,175.71637026,0.0,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,1
W24516,Paeroa,Paeroa,PASSENGER_IN_VEHICLE,21,EDUCATION,Paeroa,-37.37535256,175.67393688,Paeroa,-37.37535256,175.67393688,0.0,Hauraki,Hauraki,Waikato,Waikato,1
W24530,Tairua,Tairua,PASSENGER_IN_VEHICLE,9,EDUCATION,Tairua,-36.99459914,175.85342329,Tairua,-36.99459914,175.85342329,0.0,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,1
W24549,Whangamata,Whangamata,PASSENGER_IN_VEHICLE,30,EDUCATION,Whangamata,-37.21349281,175.86658897,Whangamata,-37.21349281,175.86658897,0.0,Thames-Coromandel,Thames-Coromandel,Waikato,Waikato,2
W24567,Waihi East,Waihi South,PASSENGER_IN_VEHICLE,9,EDUCATION,Waihi East,-37.3822807,175.85561293,Waihi South,-37.397349,175.83752238,2.3155442103536643,Hauraki,Hauraki,Waikato,Waikato,1
W24618,Te Aroha East,Te Aroha East,PASSENGER_IN_VEHICLE,9,EDUCATION,Te Aroha East,-37.53376025,175.70924175,Te Aroha East,-37.53376025,175.70924175,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato,2
W24699,Whitiora,Te Rapa South,PASSENGER_IN_VEHICLE,6,EDUCATION,Whitiora,-37.77756896,175.27048029,Te Rapa South,-37.76141322,175.24114614,3.1425026248441603,Hamilton,Hamilton,Waikato,Waikato,79
W24772,Morrinsville East,Morrinsville West,PASSENGER_IN_VEHICLE,18,EDUCATION,Morrinsville East,-37.64774647,175.53612606,Morrinsville West,-37.65791668,175.51913057,1.8755102679728124,Matamata-Piako,Matamata-Piako,Waikato,Waikato,4
W24806,Waihi Beach-Bowentown,Waihi Beach-Bowentown,PASSENGER_IN_VEHICLE,9,EDUCATION,Waihi Beach-Bowentown,-37.42807039,175.9556145,Waihi Beach-Bowentown,-37.42807039,175.9556145,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,1
W24820,Katikati,Katikati,PASSENGER_IN_VEHICLE,36,EDUCATION,Katikati,-37.55213437,175.92548294,Katikati,-37.55213437,175.92548294,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,5
W24899,Welcome Bay South,Tauranga Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Welcome Bay South,-37.73637425,176.19743547,Tauranga Central,-37.67947411,176.16704264,6.868737965578388,Western Bay of Plenty,,Bay of Plenty,,60
W24846,Kaimai,Tauranga Central,PASSENGER_IN_VEHICLE,9,EDUCATION,Kaimai,-37.88590858,176.02098429,Tauranga Central,-37.67947411,176.16704264,26.299554937471555,Western Bay of Plenty,,Bay of Plenty,,1
W24921,Te Kauwhata,Rangiriri,PASSENGER_IN_VEHICLE,6,EDUCATION,Te Kauwhata,-37.4025191,175.14802087,Rangiriri,-37.38966720000001,175.09012212,5.3106355726185965,Waikato,Waikato,Waikato,Waikato,2
W24946,Huntly East,Huntly Rural,PASSENGER_IN_VEHICLE,12,EDUCATION,Huntly East,-37.55408564,175.16553246,Huntly Rural,-37.53043725,175.19128309,3.4740755983443923,Waikato,Waikato,Waikato,Waikato,7
W25615,Ngaruawahia North,Horotiu,PASSENGER_IN_VEHICLE,6,EDUCATION,Ngaruawahia North,-37.66207762,175.15347345,Horotiu,-37.70262644,175.20250653,6.240861811658013,Waikato,Waikato,Waikato,Waikato,2
W25763,Raglan,Raglan,PASSENGER_IN_VEHICLE,21,EDUCATION,Raglan,-37.81138720000001,174.8538483,Raglan,-37.81138720000001,174.8538483,0.0,Waikato,Waikato,Waikato,Waikato,2
W25764,Te Uku,Raglan,PASSENGER_IN_VEHICLE,21,EDUCATION,Te Uku,-37.88322634,174.93821165,Raglan,-37.81138720000001,174.8538483,10.894117877785463,Waikato,Waikato,Waikato,Waikato,1
W26395,Leamington West,Cambridge Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Leamington West,-37.90325801,175.47086094,Cambridge Central,-37.89316701,175.47159053,1.1238927120073483,Waipa,Waipa,Waikato,Waikato,8
W26542,Sherwin Park,Te Awamutu Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Sherwin Park,-38.01763951,175.33600784,Te Awamutu Central,-38.0102104,175.32638804,1.1801020705046574,Waipa,Waipa,Waikato,Waikato,5
W26628,Matamata South,Matamata South,PASSENGER_IN_VEHICLE,18,EDUCATION,Matamata South,-37.81753128,175.77119821,Matamata South,-37.81753128,175.77119821,0.0,Matamata-Piako,Matamata-Piako,Waikato,Waikato,7
