id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E14014,Milson North,Palmerston North Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Milson North,-40.32708272,175.60731249,Palmerston North Central,-40.35537702,175.61010962,3.1551014275129723,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,466
E14740,Solway South,Solway North,PASSENGER_IN_VEHICLE,36,EDUCATION,Solway South,-40.96910555,175.63403571,Solway North,-40.9574562,175.63029837,1.3328187694072613,Masterton,Masterton,Wellington,Wellington,122
E14746,Mount Holdsworth,Solway North,PASSENGER_IN_VEHICLE,21,EDUCATION,Mount Holdsworth,-40.91709663,175.45136445,Solway North,-40.9574562,175.63029837,15.686069578882554,Carterton,Masterton,Wellington,Wellington,8
E15308,Maungaraki,Petone East,PASSENGER_IN_VEHICLE,15,EDUCATION,Maungaraki,-41.20840978,174.87990307,Petone East,-41.224818400000004,174.89062655,2.0331059565477947,Hutt city,Hutt city,Wellington,Wellington,1084
E17485,Motueka West,Kaiteriteri-Riwaka,PASSENGER_IN_VEHICLE,12,EDUCATION,Motueka West,-41.12544913,172.99560963,Kaiteriteri-Riwaka,-41.08454704,173.00471432,4.611636596946642,Tasman,Tasman,Nelson,Nelson,27
E17532,Broadgreen-Monaco,Rutherford,PASSENGER_IN_VEHICLE,9,EDUCATION,Broadgreen-Monaco,-41.30725889,173.22687972,Rutherford,-41.28072441,173.28230759,5.490787458101583,Nelson,Nelson,Nelson,Nelson,210
E17851,Whitney West,Springlands,PASSENGER_IN_VEHICLE,39,EDUCATION,Whitney West,-41.52198108,173.9421136,Springlands,-41.50422292,173.93617831,2.0355192456587514,Marlborough,Marlborough,Marlborough,Marlborough,109
E17861,Marlborough Sounds East,Waikawa (Marlborough District),PASSENGER_IN_VEHICLE,12,EDUCATION,Marlborough Sounds East,-41.321267799999994,174.04011823,Waikawa (Marlborough District),-41.26901239,174.03367332,5.835429529439675,Marlborough,Marlborough,Marlborough,Marlborough,10
E18012,Bryndwr South,Merivale,PASSENGER_IN_VEHICLE,18,EDUCATION,Bryndwr South,-43.5066813,172.59635325,Merivale,-43.51635206,172.61911331,2.1272415497242707,Christchurch,Christchurch,Canterbury,Canterbury,1492
E18117,Greymouth Central,Greymouth Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Greymouth Central,-42.45704831,171.19924986,Greymouth Central,-42.45704831,171.19924986,0.0,Grey,Grey,West Coast,West Coast,19
E18303,Balcairn,Ashley Forest,PASSENGER_IN_VEHICLE,21,EDUCATION,Balcairn,-43.13161687,172.78405755,Ashley Forest,-43.12462587,172.56403398,17.872490325160648,Hurunui,Hurunui,Canterbury,Canterbury,8
E18883,Darfield,Darfield,PASSENGER_IN_VEHICLE,162,EDUCATION,Darfield,-43.49796117,172.09991696,Darfield,-43.49796117,172.09991696,0.0,Selwyn,Selwyn,Canterbury,Canterbury,10
