SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Royal Heights South,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Royal Heights South,-36.83554837,174.62832303,Auckland-University,-36.85143057,174.76906469,12.648031982759214,Waitakere,Waitakere
Raureka,Hastings Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Raureka,-39.64068599,176.82489735,Hastings Central,-39.63962329,176.84642759,1.8473631023326151,Hastings city,Hastings city
Papatoetoe North,Otara Central,DRIVE_OWN_VEHICLE,27,EDUCATION,Papatoetoe North,-36.97093119,174.8493612,Otara Central,-36.95593456,174.87677994,2.9521447140503208,Manukau,Manukau
Saint Johns East,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Saint Johns East,-36.87546729,174.84608811,Queen Street,-36.84774104,174.76524972,7.8248000994414975,Waitakere,Waitakere
Postgate,Wellington University,DRIVE_OWN_VEHICLE,6,EDUCATION,Postgate,-41.11331454,174.88235004,Wellington University,-41.289084,174.7676253,21.774299574828447,Porirua,Wellington
West End,Highbury East,DRIVE_OWN_VEHICLE,6,EDUCATION,West End,-40.36797536,175.60339294,Highbury East,-40.3613441,175.58624604,1.6291651561925495,Palmerston North,Palmerston North
Strathern,Invercargill Central,DRIVE_OWN_VEHICLE,36,EDUCATION,Strathern,-46.42792492,168.36839384,Invercargill Central,-46.41489239,168.32850731,3.3834376128583057,Invercargill,Invercargill
Takapuna West,Albany Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Takapuna West,-36.78910918,174.76117008,Albany Central,-36.72820186,174.70483518,8.429375150068209,Waitakere,Waitakere
Onerahi,Tarewa,DRIVE_OWN_VEHICLE,18,EDUCATION,Onerahi,-35.76617497,174.363527,Tarewa,-35.7418305,174.30903757,5.612931870096372,Whangarei,Whangarei
Turanga,Auckland-University,DRIVE_OWN_VEHICLE,30,EDUCATION,Turanga,-36.96408816,174.98854671,Auckland-University,-36.85143057,174.76906469,23.18925751746635,Manukau,Waitakere
Weymouth East,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Weymouth East,-37.03734988,174.87760685,Otara Central,-36.95593456,174.87677994,9.053268382381864,Franklin,Manukau
Millwater South,Albany Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Millwater South,-36.61231012,174.67000848,Albany Central,-36.72820186,174.70483518,13.255630682576806,Rodney,Waitakere
Hokowhitu East,Linton Camp,DRIVE_OWN_VEHICLE,15,EDUCATION,Hokowhitu East,-40.35738577,175.63633044,Linton Camp,-40.40509247,175.58721079,6.741709642419942,Palmerston North,Palmerston North
Grey Lynn Central,Mount Albert West,DRIVE_OWN_VEHICLE,12,EDUCATION,Grey Lynn Central,-36.86209925,174.74622031,Mount Albert West,-36.88204623,174.70769409,4.082172240429542,Waitakere,Waitakere
Weymouth East,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Weymouth East,-37.03734988,174.87760685,Auckland-University,-36.85143057,174.76906469,22.81294940726963,Franklin,Waitakere
Freemans Bay,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Freemans Bay,-36.85220128,174.7504171,Auckland-University,-36.85143057,174.76906469,1.661418189924384,Waitakere,Waitakere
Schnapper Rock,Akoranga,DRIVE_OWN_VEHICLE,9,EDUCATION,Schnapper Rock,-36.75623258,174.68691977,Akoranga,-36.79657499,174.75451244,7.507654971186232,Waitakere,Waitakere
Ngapuhi,Kaikohe,DRIVE_OWN_VEHICLE,9,EDUCATION,Ngapuhi,-35.4228326,173.76534835,Kaikohe,-35.40792422,173.79767516,3.365998696020072,Far North,Far North
Birkdale South,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Birkdale South,-36.80042176,174.70764062,Auckland-University,-36.85143057,174.76906469,7.877863323490218,Waitakere,Waitakere
Ormiston South,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Ormiston South,-36.97596797,174.9175859,Queen Street,-36.84774104,174.76524972,19.665428064465324,Manukau,Waitakere
Somerville,Albany Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Somerville,-36.91234246,174.93394109,Albany Central,-36.72820186,174.70483518,28.898830133745236,Manukau,Waitakere
Kumeu Rural East,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Kumeu Rural East,-36.77658085,174.57456886,Auckland-University,-36.85143057,174.76906469,19.210737987014628,Rodney,Waitakere
Homai East,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Homai East,-37.0133257,174.88546124,Auckland-University,-36.85143057,174.76906469,20.76299880813039,Franklin,Waitakere
Campbells Bay,Albany West,DRIVE_OWN_VEHICLE,6,EDUCATION,Campbells Bay,-36.74954905,174.75627345,Albany West,-36.7414674,174.68787988,6.159808783797529,Waitakere,Waitakere
Wembley Park,Kaitoke-Fordell,DRIVE_OWN_VEHICLE,6,EDUCATION,Wembley Park,-39.90764024,175.06400242,Kaitoke-Fordell,-39.94185467,175.15622153,8.73583856075476,Wanganui,Wanganui
Castor Bay,Akoranga,DRIVE_OWN_VEHICLE,6,EDUCATION,Castor Bay,-36.76039959,174.76178337,Akoranga,-36.79657499,174.75451244,4.074311703627134,Waitakere,Waitakere
Lincoln East,Lincoln West,DRIVE_OWN_VEHICLE,27,EDUCATION,Lincoln East,-43.638533,172.49369169,Lincoln West,-43.64345571,172.47791199,1.382740815668858,Selwyn,Selwyn
Goodwood Heights,Manukau Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Goodwood Heights,-36.99421746,174.89732834,Manukau Central,-36.99138991,174.86947528,2.4936040107634447,Franklin,Manukau
Waikouaiti,Dunedin Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Waikouaiti,-45.60312292,170.66725767,Dunedin Central,-45.87712471,170.50291221,33.029334907292906,Dunedin,Dunedin
Cambridge West,Cambridge North,DRIVE_OWN_VEHICLE,6,EDUCATION,Cambridge West,-37.8870045,175.45779762,Cambridge North,-37.8739543,175.4699974,1.803379142477888,Waipa,Waipa
Raceway Park,Taradale South,DRIVE_OWN_VEHICLE,15,EDUCATION,Raceway Park,-39.64609207,176.83245272,Taradale South,-39.54323393,176.82989073,11.439409815122323,Hastings city,Hastings
Saint Heliers South,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Saint Heliers South,-36.86395106,174.85633024,Auckland-University,-36.85143057,174.76906469,7.8878647050752155,Waitakere,Waitakere
Amberley,Christchurch Central-South,DRIVE_OWN_VEHICLE,6,EDUCATION,Amberley,-43.15508463,172.73121686,Christchurch Central-South,-43.53815861,172.64240289,43.19705684002615,Hurunui,Christchurch
Glen Eden North,Henderson Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Glen Eden North,-36.90768225,174.6570296,Henderson Central,-36.88968581,174.62928426,3.176702991214852,Waitakere,Waitakere
Pomare,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Pomare,-38.15440452,176.2216546,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,2.8429088946881964,Rotorua,Rotorua
Glenavon,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Glenavon,-36.90919425,174.70324553,Auckland-University,-36.85143057,174.76906469,8.690628374716766,Waitakere,Waitakere
Inglewood,Inglewood,DRIVE_OWN_VEHICLE,6,EDUCATION,Inglewood,-39.15653753,174.20152057,Inglewood,-39.15653753,174.20152057,0.0,New Plymouth,New Plymouth
Totara Vale South,Albany Central,DRIVE_OWN_VEHICLE,21,EDUCATION,Totara Vale South,-36.76583308,174.72573604,Albany Central,-36.72820186,174.70483518,4.5800823744865875,Waitakere,Waitakere
Kiripaka,Tarewa,DRIVE_OWN_VEHICLE,9,EDUCATION,Kiripaka,-35.64674958,174.40287423,Tarewa,-35.7418305,174.30903757,13.549428155665193,Whangarei,Whangarei
Kimbolton West,Turitea,DRIVE_OWN_VEHICLE,12,EDUCATION,Kimbolton West,-40.21815279,175.57020381,Turitea,-40.39053678,175.60862529,19.443152097563544,Manawatu,Palmerston North
St James,Hamilton West,DRIVE_OWN_VEHICLE,12,EDUCATION,St James,-37.73572255,175.28384883,Hamilton West,-37.80074182,175.2844169,7.2299853867053265,Hamilton,Hamilton
Te Kawa,Hamilton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Te Kawa,-38.12026201,175.25944879,Hamilton Central,-37.78938082,175.28203067,36.84554309359925,Otorohanga,Hamilton
Claudelands,Hamilton West,DRIVE_OWN_VEHICLE,12,EDUCATION,Claudelands,-37.77969313,175.28791146,Hamilton West,-37.80074182,175.2844169,2.3605659966037886,Hamilton,Hamilton
East Taieri,Dunedin Central,DRIVE_OWN_VEHICLE,15,EDUCATION,East Taieri,-45.89103385,170.35188942,Dunedin Central,-45.87712471,170.50291221,11.791659833143608,Dunedin,Dunedin
Avondale South (Auckland),New Lynn Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Avondale South (Auckland),-36.90336613,174.69745753,New Lynn Central,-36.90748467,174.68596571,1.119724506113035,Waitakere,Waitakere
Narrow Neck,Albany Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Narrow Neck,-36.81569367,174.79661047,Albany Central,-36.72820186,174.70483518,12.706987343785048,Waitakere,Waitakere
Seddon Park,Dunedin Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Seddon Park,-45.87666031,170.35643822,Dunedin Central,-45.87712471,170.50291221,11.33927843066099,Dunedin,Dunedin
Te Manatu,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,81,EDUCATION,Te Manatu,-37.72619876,175.28195734,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.179202894743796,Hamilton,Hamilton
Rothesay Bay,Albany Central,DRIVE_OWN_VEHICLE,33,EDUCATION,Rothesay Bay,-36.7235541,174.74729392,Albany Central,-36.72820186,174.70483518,3.8191939108244153,Waitakere,Waitakere
Aokautere,Turitea,DRIVE_OWN_VEHICLE,21,EDUCATION,Aokautere,-40.36929816,175.65623441,Turitea,-40.39053678,175.60862529,4.6733269474193815,Palmerston North,Palmerston North
Pukete West,Hamilton West,DRIVE_OWN_VEHICLE,12,EDUCATION,Pukete West,-37.73942064,175.23527085,Hamilton West,-37.80074182,175.2844169,8.071794242925524,Hamilton,Hamilton
Paeroa Rural,Paeroa,DRIVE_OWN_VEHICLE,6,EDUCATION,Paeroa Rural,-37.39345524,175.57864603,Paeroa,-37.37535256,175.67393688,8.656543784988104,Hauraki,Hauraki
Sydenham North,Christchurch Central-South,DRIVE_OWN_VEHICLE,27,EDUCATION,Sydenham North,-43.55054464,172.64356518,Christchurch Central-South,-43.53815861,172.64240289,1.3804459617790166,Christchurch,Christchurch
Aka Aka,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Aka Aka,-37.29132737,174.77509206,Auckland-University,-36.85143057,174.76906469,48.91721536050543,Franklin,Waitakere
Fordlands,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,9,EDUCATION,Fordlands,-38.14335034,176.22315121,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,3.4027464872006146,Rotorua,Rotorua
Mangapapa South,Gisborne Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Mangapapa South,-38.64907911,178.0142546,Gisborne Central,-38.66778237,178.02299313,2.2138009668220566,Gisborne,Gisborne
Pirimai East,Taradale South,DRIVE_OWN_VEHICLE,24,EDUCATION,Pirimai East,-39.51832585,176.88243344,Taradale South,-39.54323393,176.82989073,5.289316243651776,Hastings,Hastings
Ashley-Sefton,Rangiora North East,DRIVE_OWN_VEHICLE,6,EDUCATION,Ashley-Sefton,-43.24549574,172.65358254,Rangiora North East,-43.29742452,172.60089954,7.178775325812563,Waimakariri,Waimakariri
Glen Innes West,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Glen Innes West,-36.873161,174.85691995,Otara Central,-36.95593456,174.87677994,9.371822989177627,Waitakere,Manukau
Parkhaven,Hastings Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Parkhaven,-39.65455823,176.84825769,Hastings Central,-39.63962329,176.84642759,1.6680653199771989,Hastings city,Hastings city
Alexandra North,Alexandra North,DRIVE_OWN_VEHICLE,9,EDUCATION,Alexandra North,-45.24363835,169.38984744,Alexandra North,-45.24363835,169.38984744,0.0,Central Otago,Central Otago
Chertsey,Ashburton Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Chertsey,-43.82506248,171.96646486,Ashburton Central,-43.90252481,171.73537846,20.430697031095587,Ashburton,Ashburton
Beach Haven South,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Auckland-University,-36.85143057,174.76906469,8.285514202470532,Waitakere,Waitakere
Wiri East,Manukau Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Wiri East,-36.99903763,174.88709031,Manukau Central,-36.99138991,174.86947528,1.7805805602194182,Franklin,Manukau
Halswell South,Christchurch Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Halswell South,-43.58945552,172.56528263,Christchurch Central,-43.53243368,172.63601635,8.525634258617014,Christchurch,Christchurch
St Martins,Christchurch Central-South,DRIVE_OWN_VEHICLE,15,EDUCATION,St Martins,-43.5572164,172.6539556,Christchurch Central-South,-43.53815861,172.64240289,2.3146539753549247,Christchurch,Christchurch
Fairview Heights,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Fairview Heights,-36.71007322,174.71678985,Auckland-University,-36.85143057,174.76906469,16.393194457991573,Waitakere,Waitakere
Waterloo East,Petone East,DRIVE_OWN_VEHICLE,15,EDUCATION,Waterloo East,-41.21794009,174.92916885,Petone East,-41.2248184,174.89062655,3.313067980971477,Hutt city,Hutt city
Marybank,Nelson Central-Trafalgar,DRIVE_OWN_VEHICLE,9,EDUCATION,Marybank,-41.22889456,173.32217366,Nelson Central-Trafalgar,-41.27273863,173.28210878,5.914939789790785,Nelson,Nelson
Ngongotaha Valley,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,6,EDUCATION,Ngongotaha Valley,-38.14347351,176.15742503,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,8.559618446303817,Rotorua,Rotorua
Mission Bay,Auckland-University,DRIVE_OWN_VEHICLE,33,EDUCATION,Mission Bay,-36.855756,174.83237219,Auckland-University,-36.85143057,174.76906469,5.6532766430358645,Waitakere,Waitakere
Flagstaff North,Hamilton West,DRIVE_OWN_VEHICLE,18,EDUCATION,Flagstaff North,-37.72225897,175.24766938,Hamilton West,-37.80074182,175.2844169,9.305586556419051,Hamilton,Hamilton
Balclutha South,Balclutha South,DRIVE_OWN_VEHICLE,6,EDUCATION,Balclutha South,-46.24449018,169.72255412,Balclutha South,-46.24449018,169.72255412,0.0,Clutha,Clutha
Tikipunga South,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Tikipunga South,-35.69457731,174.33166497,Auckland-University,-36.85143057,174.76906469,134.47919611155731,Whangarei,Waitakere
Maraetai,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Maraetai,-36.88774867,175.03797111,Auckland-University,-36.85143057,174.76906469,24.2594017527498,Manukau,Waitakere
Pukemoremore,Silverdale (Hamilton City),DRIVE_OWN_VEHICLE,12,EDUCATION,Pukemoremore,-37.79999562,175.42305312,Silverdale (Hamilton City),-37.79128988,175.32912389,8.309801210041796,Waikato,Waikato
Rototuna North,Hamilton West,DRIVE_OWN_VEHICLE,6,EDUCATION,Rototuna North,-37.71737955,175.26505049,Hamilton West,-37.80074182,175.2844169,9.424511584255342,Hamilton,Hamilton
Henderson Lincoln South,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Henderson Lincoln South,-36.86722468,174.62367505,Queen Street,-36.84774104,174.76524972,12.780910654390327,Waitakere,Waitakere
Karaka Lakes,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Karaka Lakes,-37.08456461,174.92648385,Otara Central,-36.95593456,174.87677994,14.968243929190779,Franklin,Manukau
Prebbleton,Ilam University,DRIVE_OWN_VEHICLE,36,EDUCATION,Prebbleton,-43.57865333,172.50783629,Ilam University,-43.52336127,172.57826459,8.367498240189255,Selwyn,Christchurch
Wigram West,Christchurch Central-South,DRIVE_OWN_VEHICLE,24,EDUCATION,Wigram West,-43.55347306,172.54834148,Christchurch Central-South,-43.53815861,172.64240289,7.769942520515716,Christchurch,Christchurch
Hamilton East Cook,Hamilton West,DRIVE_OWN_VEHICLE,6,EDUCATION,Hamilton East Cook,-37.7913507,175.30343068,Hamilton West,-37.80074182,175.2844169,1.9701684882264288,Hamilton,Hamilton
Waltham,Christchurch Central-South,DRIVE_OWN_VEHICLE,21,EDUCATION,Waltham,-43.55056762,172.65328212,Christchurch Central-South,-43.53815861,172.64240289,1.6348604429694285,Christchurch,Christchurch
Victoria,Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,15,EDUCATION,Victoria,-38.1428939,176.24450819999996,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,2.443286676547165,Rotorua,Rotorua
Dobson,Greymouth Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Dobson,-42.48840424,171.41007694,Greymouth Central,-42.45704831,171.19924986,17.63946807828825,Grey,Grey
Doncaster,Doncaster,DRIVE_OWN_VEHICLE,6,EDUCATION,Doncaster,-37.71059488,176.29681832,Doncaster,-37.71059488,176.29681832,0.0,Western Bay of Plenty,Western Bay of Plenty
Palm Beach North,Tauranga Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Palm Beach North,-37.69284374,176.26278414,Tauranga Central,-37.67947411,176.16704264,8.555071468917403,Western Bay of Plenty,
Remuera South,Epsom Central-North,DRIVE_OWN_VEHICLE,9,EDUCATION,Remuera South,-36.88443518,174.79526521,Epsom Central-North,-36.88779009,174.76992615,2.2842492595122974,Waitakere,Waitakere
Pakuranga Heights South West,Manukau Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Pakuranga Heights South West,-36.9198535,174.88678719,Manukau Central,-36.99138991,174.86947528,8.101858507056324,Manukau,Manukau
Kenmure,Campus South,DRIVE_OWN_VEHICLE,21,EDUCATION,Kenmure,-45.88684127,170.46858497,Campus South,-45.86793792,170.51211679,3.9717478707304,Dunedin,Dunedin
Aka Aka,Tamakae,DRIVE_OWN_VEHICLE,9,EDUCATION,Aka Aka,-37.29132737,174.77509206,Tamakae,-37.2446936,174.72332941,6.918789233395271,Franklin,Franklin
Otahuhu North,Otara Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Otahuhu North,-36.93828521,174.84722011,Otara Central,-36.95593456,174.87677994,3.279006509409986,Waitakere,Manukau
Monika Reserve,Tarawera Park,DRIVE_OWN_VEHICLE,12,EDUCATION,Monika Reserve,-38.09544004,176.67500308,Tarawera Park,-38.09034331,176.70935902,3.0594942671794234,Whakatane,Whakatane
Saint Andrews West,Hamilton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Saint Andrews West,-37.75310645,175.25025439,Hamilton Central,-37.78938082,175.28203067,4.906130977010373,Hamilton,Hamilton
Wigram East,Christchurch Central-South,DRIVE_OWN_VEHICLE,15,EDUCATION,Wigram East,-43.55333199,172.56191278,Christchurch Central-South,-43.53815861,172.64240289,6.703060086310754,Christchurch,Christchurch
Whenuapai,Mount Albert West,DRIVE_OWN_VEHICLE,6,EDUCATION,Whenuapai,-36.79162758,174.62143068,Mount Albert West,-36.88204623,174.70769409,12.649922719237438,Waitakere,Waitakere
Hillcrest West (Hamilton City),Hamilton Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Hillcrest West (Hamilton City),-37.79546663,175.31326581,Hamilton Central,-37.78938082,175.28203067,2.8268325921673485,Hamilton,Hamilton
Waipukurau East,Waipukurau West,DRIVE_OWN_VEHICLE,9,EDUCATION,Waipukurau East,-40.00231546,176.56027065,Waipukurau West,-39.99738364,176.54048302,1.7724869214678274,Central Hawke's Bay,Central Hawke's Bay
Hillcrest (Rotorua District),Pomare,DRIVE_OWN_VEHICLE,12,EDUCATION,Hillcrest (Rotorua District),-38.14990065,176.23465785,Pomare,-38.15440452,176.2216546,1.242419878102834,Rotorua,Rotorua
Rolleston South East,Lincoln West,DRIVE_OWN_VEHICLE,9,EDUCATION,Rolleston South East,-43.61058176,172.40183653,Lincoln West,-43.64345571,172.47791199,7.131285582565557,Selwyn,Selwyn
Palm Beach South-Gravatt,Omanu Beach,DRIVE_OWN_VEHICLE,6,EDUCATION,Palm Beach South-Gravatt,-37.69834431,176.27636175,Omanu Beach,-37.65870852,176.20775005,7.475576082910694,Western Bay of Plenty,Western Bay of Plenty
Riverhead,Mount Albert West,DRIVE_OWN_VEHICLE,9,EDUCATION,Riverhead,-36.75810331,174.58371179,Mount Albert West,-36.88204623,174.70769409,17.656023114067718,Rodney,Waitakere
Forrest Hill East,Takapuna West,DRIVE_OWN_VEHICLE,6,EDUCATION,Forrest Hill East,-36.76431463,174.75223069999996,Takapuna West,-36.78910918,174.76117008,2.8696875683520253,Waitakere,Waitakere
Rongomai West,Otara Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Rongomai West,-36.97393225,174.88932555,Otara Central,-36.95593456,174.87677994,2.290715863133743,Manukau,Manukau
Barrytown,Greymouth Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Barrytown,-42.31021412,171.43339948,Greymouth Central,-42.45704831,171.19924986,25.22761145885117,Grey,Grey
Poutoa,Linton Camp,DRIVE_OWN_VEHICLE,9,EDUCATION,Poutoa,-40.390038200000006,175.64544144,Linton Camp,-40.40509247,175.58721079,5.207486144395922,Palmerston North,Palmerston North
Bush Road,Campus South,DRIVE_OWN_VEHICLE,9,EDUCATION,Bush Road,-45.87310687,170.33831545,Campus South,-45.86793792,170.51211679,13.468495602701536,Dunedin,Dunedin
Baverstock,Auckland-University,DRIVE_OWN_VEHICLE,39,EDUCATION,Baverstock,-36.95525862,174.91670173,Auckland-University,-36.85143057,174.76906469,17.481992299315756,Manukau,Waitakere
Kaimai,Tauranga South,DRIVE_OWN_VEHICLE,6,EDUCATION,Kaimai,-37.88590858,176.02098429,Tauranga South,-37.7084259,176.15681961,23.06347156866933,Western Bay of Plenty,Western Bay of Plenty
Linwood West,Christchurch Central-South,DRIVE_OWN_VEHICLE,66,EDUCATION,Linwood West,-43.52976222,172.6590257,Christchurch Central-South,-43.53815861,172.64240289,1.633185826569446,Christchurch,Christchurch
Somerville,Botany Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Somerville,-36.91234246,174.93394109,Botany Central,-36.93116908,174.91223666,2.846948106387561,Manukau,Manukau
Putararu,Hamilton Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Putararu,-38.05293796,175.78466514,Hamilton Central,-37.78938082,175.28203067,52.940796977234314,South Waikato,Hamilton
Andersons Bay,Campus South,DRIVE_OWN_VEHICLE,30,EDUCATION,Andersons Bay,-45.8982685,170.53683509,Campus South,-45.86793792,170.51211679,3.8775401288484668,Dunedin,Dunedin
Makino,Turitea,DRIVE_OWN_VEHICLE,12,EDUCATION,Makino,-40.20622477,175.56555066,Turitea,-40.39053678,175.60862529,20.81757821247693,Manawatu,Palmerston North
Schnapper Rock,Albany Central,DRIVE_OWN_VEHICLE,81,EDUCATION,Schnapper Rock,-36.75623258,174.68691977,Albany Central,-36.72820186,174.70483518,3.5018865688882355,Waitakere,Waitakere
Homai West,Wiri West,DRIVE_OWN_VEHICLE,9,EDUCATION,Homai West,-37.01888813,174.87799595,Wiri West,-37.00828264,174.8624367,1.8163647003360843,Franklin,Franklin
Bexley,Ilam University,DRIVE_OWN_VEHICLE,12,EDUCATION,Bexley,-43.51992407,172.70528668,Ilam University,-43.52336127,172.57826459,10.248796112038036,Christchurch,Christchurch
Milverton,Linton Camp,DRIVE_OWN_VEHICLE,9,EDUCATION,Milverton,-40.35969543,175.61983251,Linton Camp,-40.40509247,175.58721079,5.754671169945969,Palmerston North,Palmerston North
Papakura North,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Papakura North,-37.05741406,174.94794613,Auckland-University,-36.85143057,174.76906469,27.87931585018937,Franklin,Waitakere
Whitiora,Te Rapa South,DRIVE_OWN_VEHICLE,9,EDUCATION,Whitiora,-37.77756896,175.27048029,Te Rapa South,-37.76141322,175.24114614,3.1425026248441603,Hamilton,Hamilton
Te Maunga South,Greerton South,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Maunga South,-37.68431126,176.24299636,Greerton South,-37.72765679,176.12518714,11.42993681590366,Western Bay of Plenty,Western Bay of Plenty
Kennedys Bush,Christchurch Central-South,DRIVE_OWN_VEHICLE,18,EDUCATION,Kennedys Bush,-43.59666832,172.5839002,Christchurch Central-South,-43.53815861,172.64240289,8.033945265628072,Christchurch,Christchurch
Hillcrest (Rotorua District),Tihiotonga-Whakarewarewa,DRIVE_OWN_VEHICLE,18,EDUCATION,Hillcrest (Rotorua District),-38.14990065,176.23465785,Tihiotonga-Whakarewarewa,-38.16412016,176.25173097,2.174489694726,Rotorua,Rotorua
Kirwee,Ilam University,DRIVE_OWN_VEHICLE,9,EDUCATION,Kirwee,-43.47484385,172.19966515,Ilam University,-43.52336127,172.57826459,31.010360611008586,Selwyn,Christchurch
Maungatapu,Brookfield East,DRIVE_OWN_VEHICLE,12,EDUCATION,Maungatapu,-37.7183264,176.17894876,Brookfield East,-37.68730456,176.14143485,4.774008932348458,Western Bay of Plenty,Western Bay of Plenty
Takapuna Central,Albany Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Takapuna Central,-36.78202515,174.76947038,Albany Central,-36.72820186,174.70483518,8.305233626938639,Waitakere,Waitakere
Kingsway,Orewa South,DRIVE_OWN_VEHICLE,12,EDUCATION,Kingsway,-36.60606427,174.68651435,Orewa South,-36.59013546,174.685784,1.772402473926601,Rodney,Rodney
Weston,Oamaru North Milner Park,DRIVE_OWN_VEHICLE,6,EDUCATION,Weston,-45.08908465,170.93071905,Oamaru North Milner Park,-45.06404471,171.0000369,6.1137591379027425,Waitaki,Waitaki
Northpark North,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Northpark North,-36.91724964,174.92247912,Queen Street,-36.84774104,174.76524972,15.977945736180992,Manukau,Waitakere
Manurewa Central,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Manurewa Central,-37.02111515,174.89147225,Otara Central,-36.95593456,174.87677994,7.3642888890621245,Franklin,Manukau
Bucklands Beach North,Eastern Beach,DRIVE_OWN_VEHICLE,12,EDUCATION,Bucklands Beach North,-36.86068628,174.9037907,Eastern Beach,-36.87674433,174.91349074,1.983141890839516,,Manukau
Granfield Reserve,Whangarei Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Granfield Reserve,-35.69015065,174.29505823,Whangarei Central,-35.72846995,174.32430322,5.012745439983346,Whangarei,Whangarei
Epuni East,Porirua Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Epuni East,-41.20891382,174.93484484,Porirua Central,-41.14584359,174.82583047,11.507704766809812,Hutt city,Porirua
Te Atatu South-McLeod South,Albany West,DRIVE_OWN_VEHICLE,6,EDUCATION,Te Atatu South-McLeod South,-36.88084491,174.65012599,Albany West,-36.7414674,174.68787988,15.858330050294127,Waitakere,Waitakere
Maori Hill,Dunedin Central,DRIVE_OWN_VEHICLE,21,EDUCATION,Maori Hill,-45.85777797,170.50064652,Dunedin Central,-45.87712471,170.50291221,2.1584001287696477,Dunedin,Dunedin
