lat,lon
-36.88236812,174.78035947
-39.54400792,176.85143036
-43.519344,172.6084094
-41.21562751,174.86781402
-38.12154784,176.23823269
-40.35209317,175.62547171
-45.87481662,170.4813773
-37.77969313,175.28791146
-46.41932389,168.36900636
-37.7183264,176.17894876
-41.30432817,173.23648616
-35.70451425,174.32430453
